GEO.id,EMPSZES.id,ESTAB
8610000US01104,1,1
8610000US01104,212,0
8610000US01104,220,0
8610000US01104,230,0
8610000US01104,241,1
8610000US01104,242,0
8610000US01104,251,0
8610000US01104,252,0
8610000US01104,254,0
8610000US01104,260,0
8610000US01104,1,1
8610000US01104,212,1
8610000US01104,220,0
8610000US01104,230,0
8610000US01104,241,0
8610000US01104,242,0
8610000US01104,251,0
8610000US01104,252,0
8610000US01104,254,0
8610000US01104,260,0
8610000US01105,1,1
8610000US01105,212,1
8610000US01105,220,0
8610000US01105,230,0
8610000US01105,241,0
8610000US01105,242,0
8610000US01105,251,0
8610000US01105,252,0
8610000US01105,254,0
8610000US01105,260,0
8610000US01106,1,1
8610000US01106,212,0
8610000US01106,220,0
8610000US01106,230,0
8610000US01106,241,0
8610000US01106,242,0
8610000US01106,251,0
8610000US01106,252,0
8610000US01106,254,1
8610000US01106,260,0
8610000US01106,1,1
8610000US01106,212,1
8610000US01106,220,0
8610000US01106,230,0
8610000US01106,241,0
8610000US01106,242,0
8610000US01106,251,0
8610000US01106,252,0
8610000US01106,254,0
8610000US01106,260,0
8610000US01108,1,2
8610000US01108,212,1
8610000US01108,220,1
8610000US01108,230,0
8610000US01108,241,0
8610000US01108,242,0
8610000US01108,251,0
8610000US01108,252,0
8610000US01108,254,0
8610000US01108,260,0
8610000US01109,1,3
8610000US01109,212,0
8610000US01109,220,0
8610000US01109,230,0
8610000US01109,241,0
8610000US01109,242,1
8610000US01109,251,0
8610000US01109,252,0
8610000US01109,254,1
8610000US01109,260,1
8610000US01109,1,1
8610000US01109,212,1
8610000US01109,220,0
8610000US01109,230,0
8610000US01109,241,0
8610000US01109,242,0
8610000US01109,251,0
8610000US01109,252,0
8610000US01109,254,0
8610000US01109,260,0
8610000US01119,1,1
8610000US01119,212,0
8610000US01119,220,0
8610000US01119,230,0
8610000US01119,241,0
8610000US01119,242,0
8610000US01119,251,0
8610000US01119,252,0
8610000US01119,254,0
8610000US01119,260,1
8610000US01119,1,1
8610000US01119,212,0
8610000US01119,220,1
8610000US01119,230,0
8610000US01119,241,0
8610000US01119,242,0
8610000US01119,251,0
8610000US01119,252,0
8610000US01119,254,0
8610000US01119,260,0
8610000US01128,1,1
8610000US01128,212,0
8610000US01128,220,1
8610000US01128,230,0
8610000US01128,241,0
8610000US01128,242,0
8610000US01128,251,0
8610000US01128,252,0
8610000US01128,254,0
8610000US01128,260,0
8610000US01129,1,1
8610000US01129,212,1
8610000US01129,220,0
8610000US01129,230,0
