GEO.id,HD01_VD13
8600000US45750,607
8600000US45760,10
8600000US45761,0
8600000US45764,79
8600000US45766,0
8600000US45767,0
8600000US45768,0
8600000US45769,15
8600000US45770,0
8600000US45771,35
8600000US45772,0
8600000US45773,0
8600000US45775,10
8600000US45776,0
8600000US45778,7
8600000US45779,1
8600000US45780,66
8600000US45782,0
8600000US45784,59
8600000US45786,10
8600000US45787,0
8600000US45788,0
8600000US45789,0
8600000US45801,295
8600000US45804,41
8600000US45805,515
8600000US45806,211
8600000US45807,59
8600000US45808,1
8600000US45809,0
8600000US45810,227
8600000US45812,81
8600000US45813,9
8600000US45814,13
8600000US45816,0
8600000US45817,106
8600000US45819,1
8600000US45820,1
8600000US45821,6
8600000US45822,177
8600000US45826,0
8600000US45827,2
8600000US45828,80
8600000US45830,47
8600000US45831,3
8600000US45832,23
8600000US45833,5
8600000US45835,9
8600000US45836,19
8600000US45838,0
8600000US45840,2006
8600000US45841,0
8600000US45843,6
8600000US45844,7
8600000US45845,8
8600000US45846,12
8600000US45849,12
8600000US45850,33
8600000US45851,6
8600000US45853,4
8600000US45854,2
8600000US45855,0
8600000US45856,95
8600000US45858,29
8600000US45859,22
8600000US45860,12
8600000US45861,0
8600000US45862,2
8600000US45863,0
8600000US45864,0
8600000US45865,58
8600000US45866,0
8600000US45867,0
8600000US45868,0
8600000US45869,44
8600000US45870,57
8600000US45871,24
8600000US45872,115
8600000US45873,2
8600000US45874,0
8600000US45875,169
8600000US45876,9
8600000US45877,53
8600000US45879,202
8600000US45880,28
8600000US45881,3
8600000US45882,1
8600000US45883,54
8600000US45884,0
8600000US45885,163
8600000US45886,30
8600000US45887,39
8600000US45888,1
8600000US45889,17
8600000US45890,11
8600000US45891,123
8600000US45894,0
8600000US45895,187
8600000US45896,14
8600000US45897,0
8600000US45898,0
8600000US45899,0
8600000US46001,68
8600000US46011,88
8600000US46012,321
8600000US46013,337
8600000US46016,786
8600000US46017,57
8600000US46030,28
8600000US46031,12
8600000US46032,5250
8600000US46033,2985
8600000US46034,269
8600000US46035,5
8600000US46036,194
8600000US46037,3137
8600000US46038,3393
8600000US46039,0
8600000US46040,200
8600000US46041,1945
8600000US46044,25
8600000US46045,0
8600000US46047,30
8600000US46048,45
8600000US46049,0
8600000US46050,19
8600000US46051,27
8600000US46052,294
8600000US46055,210
8600000US46056,2
8600000US46057,3
8600000US46058,27
8600000US46060,1874
8600000US46062,997
8600000US46063,6
8600000US46064,236
8600000US46065,34
8600000US46068,0
8600000US46069,29
8600000US46070,34
8600000US46071,56
8600000US46072,145
8600000US46074,3305
8600000US46075,110
8600000US46076,52
8600000US46077,1806
8600000US46103,0
8600000US46104,0
8600000US46105,15
8600000US46106,168
8600000US46107,186
8600000US46110,12
8600000US46111,0
8600000US46112,1134
8600000US46113,504
8600000US46115,12
8600000US46117,0
8600000US46118,75
8600000US46120,26
8600000US46121,14
8600000US46122,276
8600000US46123,1688
8600000US46124,356
8600000US46125,0
8600000US46126,5
8600000US46127,0
8600000US46128,3
8600000US46130,0
8600000US46131,621
8600000US46133,2
8600000US46135,496
8600000US46140,751
8600000US46142,558
8600000US46143,3851
8600000US46144,11
8600000US46146,0
8600000US46147,39
8600000US46148,28
8600000US46149,11
8600000US46150,0
8600000US46151,548
8600000US46155,0
8600000US46156,64
8600000US46157,73
8600000US46158,222
8600000US46160,76
8600000US46161,0
8600000US46162,0
8600000US46163,165
8600000US46164,33
8600000US46165,9
8600000US46166,7
8600000US46167,178
8600000US46168,1395
8600000US46171,3
8600000US46172,13
8600000US46173,91
8600000US46175,0
8600000US46176,846
8600000US46180,8
8600000US46181,65
8600000US46182,8
8600000US46183,0
8600000US46184,285
8600000US46186,0
8600000US46201,2225
8600000US46202,1713
8600000US46203,1951
8600000US46204,506
8600000US46205,738
8600000US46208,678
8600000US46214,2629
8600000US46216,44
8600000US46217,1667
8600000US46218,857
8600000US46219,1774
8600000US46220,1553
8600000US46221,1150
8600000US46222,4148
8600000US46224,8594
8600000US46225,575
8600000US46226,3255
8600000US46227,8010
8600000US46228,1344
8600000US46229,1656
8600000US46231,1872
8600000US46234,1706
8600000US46235,2779
8600000US46236,1105
8600000US46237,2745
8600000US46239,980
8600000US46240,1720
8600000US46241,2884
8600000US46250,1382
8600000US46254,6495
8600000US46256,2214
8600000US46259,426
8600000US46260,3360
8600000US46268,3208
8600000US46278,418
8600000US46280,441
8600000US46290,0
8600000US46301,57
8600000US46303,338
8600000US46304,1021
8600000US46307,4265
8600000US46310,387
8600000US46311,1334
8600000US46312,4485
8600000US46319,788
8600000US46320,1897
8600000US46321,2386
8600000US46322,1081
8600000US46323,2471
8600000US46324,1904
8600000US46327,2614
8600000US46340,0
8600000US46341,246
8600000US46342,1465
8600000US46345,9
8600000US46346,25
8600000US46347,81
8600000US46348,5
8600000US46349,77
8600000US46350,1708
8600000US46356,246
8600000US46360,1506
8600000US46365,15
8600000US46366,127
8600000US46368,2078
8600000US46371,82
8600000US46373,727
8600000US46374,10
8600000US46375,2477
8600000US46376,5
8600000US46377,0
8600000US46379,0
8600000US46381,0
8600000US46382,10
8600000US46383,1634
8600000US46385,1197
8600000US46390,62
8600000US46391,136
8600000US46392,287
8600000US46393,17
8600000US46394,1017
8600000US46402,68
8600000US46403,287
8600000US46404,130
8600000US46405,605
8600000US46406,222
8600000US46407,113
8600000US46408,624
8600000US46409,154
8600000US46410,2151
8600000US46501,55
8600000US46502,0
8600000US46504,55
8600000US46506,360
8600000US46507,481
8600000US46508,0
8600000US46510,30
8600000US46511,42
8600000US46514,2618
8600000US46516,3161
8600000US46517,2632
8600000US46524,27
8600000US46526,4421
8600000US46528,2559
8600000US46530,1967
8600000US46531,9
8600000US46532,12
8600000US46534,262
8600000US46536,38
8600000US46537,1
8600000US46538,88
8600000US46539,41
8600000US46540,198
8600000US46542,83
8600000US46543,74
8600000US46544,914
8600000US46545,1702
8600000US46550,202
8600000US46552,73
8600000US46553,38
8600000US46554,32
8600000US46555,39
8600000US46556,645
8600000US46561,294
8600000US46562,88
8600000US46563,1566
8600000US46565,4
8600000US46567,158
8600000US46570,27
8600000US46571,59
8600000US46573,35
8600000US46574,65
8600000US46580,1010
8600000US46582,1134
8600000US46590,375
8600000US46595,0
8600000US46601,187
8600000US46613,1492
8600000US46614,1224
8600000US46615,959
8600000US46616,373
8600000US46617,428
8600000US46619,2928
8600000US46628,1371
8600000US46635,341
8600000US46637,1502
8600000US46701,20
8600000US46702,5
8600000US46703,448
8600000US46704,5
8600000US46705,0
8600000US46706,241
8600000US46710,85
8600000US46711,46
8600000US46714,173
8600000US46721,104
8600000US46723,55
8600000US46725,163
8600000US46730,28
8600000US46731,8
8600000US46732,148
8600000US46733,190
8600000US46737,101
8600000US46738,68
8600000US46740,56
8600000US46741,42
8600000US46742,40
8600000US46743,0
8600000US46745,17
8600000US46746,363
8600000US46747,9
8600000US46748,136
8600000US46750,423
8600000US46755,191
8600000US46759,53
8600000US46760,1
8600000US46761,298
8600000US46763,29
8600000US46764,18
8600000US46765,77
8600000US46766,0
8600000US46767,1485
8600000US46770,26
8600000US46771,0
8600000US46772,2
8600000US46773,23
8600000US46774,369
8600000US46776,9
8600000US46777,121
8600000US46779,11
8600000US46781,4
8600000US46783,125
8600000US46784,14
8600000US46785,1
8600000US46786,0
8600000US46787,73
8600000US46788,42
8600000US46791,6
8600000US46792,48
8600000US46793,105
8600000US46794,22
8600000US46795,67
8600000US46797,41
8600000US46798,0
8600000US46799,0
8600000US46802,778
8600000US46803,1216
8600000US46804,1517
8600000US46805,1592
8600000US46806,3748
8600000US46807,1254
8600000US46808,964
8600000US46809,95
8600000US46814,916
8600000US46815,808
8600000US46816,2583
8600000US46818,959
8600000US46819,443
8600000US46825,2763
8600000US46835,1647
8600000US46845,1089
8600000US46901,778
8600000US46902,900
8600000US46910,464
8600000US46911,0
8600000US46913,0
8600000US46914,43
8600000US46915,15
8600000US46917,11
8600000US46919,34
8600000US46920,9
8600000US46922,0
8600000US46923,438
8600000US46926,14
8600000US46928,27
8600000US46929,33
8600000US46930,0
8600000US46931,0
8600000US46932,19
8600000US46933,29
8600000US46936,31
8600000US46938,3
8600000US46939,16
8600000US46940,52
8600000US46941,6
8600000US46943,0
8600000US46946,0
8600000US46947,3380
8600000US46950,0
8600000US46951,31
8600000US46952,385
8600000US46953,561
8600000US46957,0
8600000US46958,0
8600000US46959,38
8600000US46960,0
8600000US46961,0
8600000US46962,139
8600000US46967,0
8600000US46968,0
8600000US46970,241
8600000US46974,0
8600000US46975,127
8600000US46978,41
8600000US46979,40
8600000US46982,14
8600000US46984,0
8600000US46985,8
8600000US46986,3
8600000US46987,9
8600000US46988,0
8600000US46989,127
8600000US46990,37
8600000US46991,10
8600000US46992,145
8600000US46994,108
8600000US46996,58
8600000US46998,0
8600000US47001,200
8600000US47003,0
8600000US47006,250
8600000US47010,0
8600000US47011,11
8600000US47012,104
8600000US47016,0
8600000US47017,0
8600000US47018,95
8600000US47020,10
8600000US47022,57
8600000US47023,8
8600000US47024,0
8600000US47025,217
8600000US47030,9
8600000US47031,53
8600000US47032,39
8600000US47034,3
8600000US47035,0
8600000US47036,9
8600000US47037,95
8600000US47038,0
8600000US47040,75
8600000US47041,61
8600000US47042,22
8600000US47043,39
8600000US47060,92
8600000US47102,53
8600000US47104,0
8600000US47106,23
8600000US47108,22
8600000US47110,0
8600000US47111,644
8600000US47112,139
8600000US47114,0
8600000US47115,72
8600000US47116,0
8600000US47117,2
8600000US47118,12
8600000US47119,213
8600000US47120,0
8600000US47122,150
8600000US47123,0
8600000US47124,96
8600000US47125,0
8600000US47126,0
8600000US47129,1131
8600000US47130,1666
8600000US47135,18
8600000US47136,59
8600000US47137,2
8600000US47138,21
8600000US47140,17
8600000US47141,0
8600000US47142,0
8600000US47143,132
8600000US47145,0
8600000US47147,0
8600000US47150,1494
8600000US47160,0
8600000US47161,50
8600000US47162,0
8600000US47163,17
8600000US47164,48
8600000US47165,4
8600000US47166,0
8600000US47167,119
8600000US47170,275
8600000US47172,199
8600000US47175,0
8600000US47177,0
8600000US47201,4531
8600000US47203,1990
8600000US47220,67
8600000US47223,0
8600000US47224,15
8600000US47226,2
8600000US47227,0
8600000US47229,0
8600000US47230,13
8600000US47231,1
8600000US47232,39
8600000US47234,0
8600000US47235,0
8600000US47240,525
8600000US47243,78
8600000US47244,5
8600000US47246,15
8600000US47247,2
8600000US47250,410
8600000US47260,0
8600000US47263,0
8600000US47264,88
8600000US47265,223
8600000US47270,0
8600000US47272,0
8600000US47273,0
8600000US47274,1806
8600000US47280,17
8600000US47281,0
8600000US47282,0
8600000US47283,50
8600000US47302,201
8600000US47303,572
8600000US47304,1403
8600000US47305,68
8600000US47306,47
8600000US47320,36
8600000US47324,0
8600000US47325,11
8600000US47326,11
8600000US47327,12
8600000US47330,29
8600000US47331,126
8600000US47334,26
8600000US47335,7
8600000US47336,24
8600000US47337,6
8600000US47338,13
8600000US47339,0
8600000US47340,28
8600000US47341,5
8600000US47342,7
8600000US47344,0
8600000US47345,5
8600000US47346,7
8600000US47348,91
8600000US47351,2
8600000US47352,4
8600000US47353,37
8600000US47354,0
8600000US47355,14
8600000US47356,9
8600000US47357,14
8600000US47358,5
8600000US47359,27
8600000US47360,2
8600000US47361,0
8600000US47362,371
8600000US47367,0
8600000US47368,6
8600000US47369,29
8600000US47371,193
8600000US47373,12
8600000US47374,1365
8600000US47380,4
8600000US47381,0
8600000US47382,2
8600000US47383,38
8600000US47384,17
8600000US47385,7
8600000US47386,7
8600000US47387,0
8600000US47388,1
8600000US47390,131
8600000US47393,0
8600000US47394,87
8600000US47396,70
8600000US47401,4916
8600000US47403,1257
8600000US47404,1292
8600000US47405,373
8600000US47406,223
8600000US47408,3371
8600000US47420,0
8600000US47421,540
8600000US47424,43
8600000US47427,0
8600000US47429,242
8600000US47431,0
8600000US47432,105
8600000US47433,50
8600000US47434,0
8600000US47436,21
8600000US47437,0
8600000US47438,0
8600000US47441,28
8600000US47443,14
8600000US47446,48
8600000US47448,111
8600000US47449,0
8600000US47451,0
8600000US47452,0
8600000US47453,0
8600000US47454,66
8600000US47455,0
8600000US47456,0
8600000US47457,17
8600000US47458,0
8600000US47459,0
8600000US47460,86
8600000US47462,71
8600000US47464,0
8600000US47465,17
8600000US47467,0
8600000US47468,35
8600000US47469,59
8600000US47470,0
8600000US47471,11
8600000US47501,682
8600000US47512,22
8600000US47513,14
8600000US47514,6
8600000US47515,0
8600000US47516,0
8600000US47519,0
8600000US47520,50
8600000US47521,0
8600000US47522,1
8600000US47523,196
8600000US47524,4
8600000US47525,0
8600000US47527,25
8600000US47528,0
8600000US47529,0
8600000US47531,6
8600000US47532,73
8600000US47535,0
8600000US47536,0
8600000US47537,2
8600000US47541,8
8600000US47542,1236
8600000US47546,686
8600000US47550,0
8600000US47551,0
8600000US47552,0
8600000US47553,102
8600000US47557,0
8600000US47558,0
8600000US47561,6
8600000US47562,13
8600000US47564,0
8600000US47567,3
8600000US47568,0
8600000US47574,0
8600000US47575,0
8600000US47576,0
8600000US47577,4
8600000US47578,4
8600000US47579,34
8600000US47580,0
8600000US47581,10
8600000US47584,4
8600000US47585,0
8600000US47586,130
8600000US47588,0
8600000US47590,0
8600000US47591,306
8600000US47596,9
8600000US47597,34
8600000US47598,16
8600000US47601,144
8600000US47610,22
8600000US47611,0
8600000US47612,7
8600000US47613,25
8600000US47615,5
8600000US47616,1
8600000US47619,4
8600000US47620,87
8600000US47630,1442
8600000US47631,39
8600000US47633,0
8600000US47634,7
8600000US47635,52
8600000US47637,0
8600000US47638,16
8600000US47639,25
8600000US47640,10
8600000US47648,24
8600000US47649,3
8600000US47654,0
8600000US47660,42
8600000US47665,52
8600000US47666,21
8600000US47670,142
8600000US47683,0
8600000US47708,5
8600000US47710,252
8600000US47711,825
8600000US47712,587
8600000US47713,234
8600000US47714,1460
8600000US47715,867
8600000US47720,86
8600000US47725,478
8600000US47802,1592
8600000US47803,558
8600000US47804,226
8600000US47805,140
8600000US47807,784
8600000US47809,107
8600000US47832,0
8600000US47833,20
8600000US47834,41
8600000US47836,0
8600000US47837,0
8600000US47838,78
8600000US47840,3
8600000US47841,3
8600000US47842,114
8600000US47846,0
8600000US47847,0
8600000US47848,4
8600000US47849,0
8600000US47850,27
8600000US47853,0
8600000US47854,7
8600000US47855,0
8600000US47857,12
8600000US47858,0
8600000US47859,0
8600000US47860,2
8600000US47861,0
8600000US47862,29
8600000US47863,0
8600000US47865,0
8600000US47866,0
8600000US47868,0
8600000US47869,0
8600000US47871,0
8600000US47872,132
8600000US47874,0
8600000US47876,45
8600000US47879,6
8600000US47880,0
8600000US47881,0
8600000US47882,97
8600000US47884,0
8600000US47885,32
8600000US47901,225
8600000US47904,977
8600000US47905,2610
8600000US47906,13714
8600000US47907,0
8600000US47909,2445
8600000US47916,0
8600000US47917,46
8600000US47918,123
8600000US47920,24
8600000US47921,30
8600000US47922,79
8600000US47923,32
8600000US47924,0
8600000US47925,79
8600000US47926,7
8600000US47928,4
8600000US47929,0
8600000US47930,0
8600000US47932,16
8600000US47933,1028
8600000US47940,0
8600000US47941,43
8600000US47942,5
8600000US47943,118
8600000US47944,88
8600000US47946,7
8600000US47948,69
8600000US47949,35
8600000US47950,0
8600000US47951,53
8600000US47952,7
8600000US47954,6
8600000US47955,2
8600000US47957,8
8600000US47958,4
8600000US47959,330
8600000US47960,498
8600000US47963,21
8600000US47964,0
8600000US47965,1
8600000US47966,6
8600000US47967,5
8600000US47968,2
8600000US47969,4
8600000US47970,6
8600000US47971,32
8600000US47974,1
8600000US47975,2
8600000US47977,8
8600000US47978,139
8600000US47980,16
8600000US47981,0
8600000US47982,0
8600000US47983,0
8600000US47987,42
8600000US47989,39
8600000US47990,40
8600000US47991,0
8600000US47992,0
8600000US47993,51
8600000US47994,2
8600000US47995,26
8600000US47997,0
8600000US48001,444
8600000US48002,100
8600000US48003,278
8600000US48005,157
8600000US48006,63
8600000US48009,1814
8600000US48014,228
8600000US48015,517
8600000US48017,1003
8600000US48021,930
8600000US48022,10
8600000US48023,90
8600000US48025,1228
8600000US48026,733
8600000US48027,42
8600000US48028,11
8600000US48030,1048
8600000US48032,32
8600000US48033,1480
8600000US48034,1681
8600000US48035,2125
8600000US48036,960
8600000US48038,3595
8600000US48039,80
8600000US48040,298
8600000US48041,47
8600000US48042,2277
8600000US48043,553
8600000US48044,5876
8600000US48045,900
8600000US48047,1583
8600000US48048,110
8600000US48049,80
8600000US48050,34
8600000US48051,759
8600000US48054,148
8600000US48059,574
8600000US48060,1516
8600000US48062,413
8600000US48063,125
8600000US48064,49
8600000US48065,441
8600000US48066,2028
8600000US48067,1575
8600000US48069,175
8600000US48070,351
8600000US48071,5070
8600000US48072,607
8600000US48073,2751
8600000US48074,129
8600000US48075,1341
8600000US48076,2521
8600000US48079,412
8600000US48080,1057
8600000US48081,1051
8600000US48082,576
8600000US48083,7421
8600000US48084,5019
8600000US48085,6335
8600000US48088,1699
8600000US48089,1138
8600000US48091,3846
8600000US48092,6071
8600000US48093,3614
8600000US48094,1970
8600000US48095,370
8600000US48096,238
8600000US48097,102
8600000US48098,4672
8600000US48101,1242
8600000US48103,7227
8600000US48104,5385
8600000US48105,10324
8600000US48108,5251
8600000US48109,523
8600000US48111,1472
8600000US48114,677
8600000US48116,947
8600000US48117,248
8600000US48118,303
8600000US48120,2562
8600000US48122,1248
8600000US48124,2702
8600000US48125,2035
8600000US48126,18903
8600000US48127,9171
8600000US48128,1243
8600000US48130,638
8600000US48131,153
8600000US48133,103
8600000US48134,667
8600000US48135,1028
8600000US48137,128
8600000US48138,627
8600000US48139,0
8600000US48140,42
8600000US48141,700
8600000US48143,0
8600000US48144,254
8600000US48145,69
8600000US48146,2837
8600000US48150,1221
8600000US48152,2934
8600000US48154,2355
8600000US48157,38
8600000US48158,130
8600000US48159,54
8600000US48160,406
8600000US48161,407
8600000US48162,585
8600000US48164,240
8600000US48165,148
8600000US48166,116
8600000US48167,2534
8600000US48168,3600
8600000US48169,580
8600000US48170,2835
8600000US48173,468
8600000US48174,1406
8600000US48176,1207
8600000US48177,0
8600000US48178,1207
8600000US48179,65
8600000US48180,2563
8600000US48182,438
8600000US48183,2172
8600000US48184,430
8600000US48185,4295
8600000US48186,1689
8600000US48187,7351
8600000US48188,7411
8600000US48189,403
8600000US48190,0
8600000US48191,17
8600000US48192,663
8600000US48193,804
8600000US48195,2206
8600000US48197,6485
8600000US48198,2383
8600000US48201,1123
8600000US48202,724
8600000US48203,601
8600000US48204,109
8600000US48205,414
8600000US48206,362
8600000US48207,250
8600000US48208,175
8600000US48209,10215
8600000US48210,8011
8600000US48211,818
8600000US48212,14487
8600000US48213,147
8600000US48214,318
8600000US48215,129
8600000US48216,612
8600000US48217,230
8600000US48218,347
8600000US48219,753
8600000US48220,612
8600000US48221,658
8600000US48223,329
8600000US48224,383
8600000US48225,545
8600000US48226,389
8600000US48227,618
8600000US48228,3632
8600000US48229,468
8600000US48230,944
8600000US48233,0
8600000US48234,389
8600000US48235,365
8600000US48236,1744
8600000US48237,3228
8600000US48238,309
8600000US48239,948
8600000US48240,646
8600000US48242,0
8600000US48243,0
8600000US48301,1823
8600000US48302,3149
8600000US48304,2574
8600000US48306,3618
8600000US48307,7396
8600000US48309,3906
8600000US48310,17592
8600000US48312,6793
8600000US48313,4672
8600000US48314,4754
8600000US48315,3731
8600000US48316,3875
8600000US48317,3152
8600000US48320,445
8600000US48322,8137
8600000US48323,3395
8600000US48324,2369
8600000US48326,3655
8600000US48327,1666
8600000US48328,1919
8600000US48329,863
8600000US48331,4602
8600000US48334,3447
8600000US48335,5205
8600000US48336,3750
8600000US48340,2178
8600000US48341,786
8600000US48342,935
8600000US48346,1139
8600000US48348,780
8600000US48350,203
8600000US48353,148
8600000US48356,113
8600000US48357,189
8600000US48359,669
8600000US48360,912
8600000US48362,923
8600000US48363,481
8600000US48367,141
8600000US48370,110
8600000US48371,1066
8600000US48374,3392
8600000US48375,4974
8600000US48377,3194
8600000US48380,410
8600000US48381,626
8600000US48382,1522
8600000US48383,379
8600000US48386,676
8600000US48390,3063
8600000US48393,1969
8600000US48397,0
8600000US48401,21
8600000US48411,0
8600000US48412,83
8600000US48413,145
8600000US48414,40
8600000US48415,42
8600000US48416,44
8600000US48417,22
8600000US48418,44
8600000US48419,25
8600000US48420,374
8600000US48421,178
8600000US48422,61
8600000US48423,393
8600000US48426,3
8600000US48427,43
8600000US48428,138
8600000US48429,17
8600000US48430,832
8600000US48432,5
8600000US48433,905
8600000US48434,0
8600000US48435,6
8600000US48436,33
8600000US48437,0
8600000US48438,138
8600000US48439,2589
8600000US48440,5
8600000US48441,70
8600000US48442,619
8600000US48444,910
8600000US48445,17
8600000US48446,394
8600000US48449,14
8600000US48450,109
8600000US48451,309
8600000US48453,106
8600000US48454,2
8600000US48455,250
8600000US48456,1
8600000US48457,77
8600000US48458,268
8600000US48460,3
8600000US48461,97
8600000US48462,409
8600000US48463,77
8600000US48464,15
8600000US48465,7
8600000US48466,16
8600000US48467,19
8600000US48468,51
8600000US48469,25
8600000US48470,3
8600000US48471,79
8600000US48472,16
8600000US48473,351
8600000US48475,36
8600000US48476,0
8600000US48502,33
8600000US48503,453
8600000US48504,414
8600000US48505,239
8600000US48506,463
8600000US48507,477
8600000US48509,154
8600000US48519,61
8600000US48529,152
8600000US48532,1079
8600000US48551,0
8600000US48553,0
8600000US48554,0
8600000US48601,403
8600000US48602,683
8600000US48603,1619
8600000US48604,383
8600000US48607,13
8600000US48609,187
8600000US48610,52
8600000US48611,149
8600000US48612,51
8600000US48613,18
8600000US48614,2
8600000US48615,10
8600000US48616,98
8600000US48617,123
8600000US48618,43
8600000US48619,4
8600000US48621,3
8600000US48622,98
8600000US48623,401
8600000US48624,189
8600000US48625,185
8600000US48626,9
8600000US48627,0
8600000US48628,14
8600000US48629,120
8600000US48630,0
8600000US48631,91
8600000US48632,71
8600000US48633,0
8600000US48634,43
8600000US48635,24
8600000US48636,5
8600000US48637,37
8600000US48638,590
8600000US48640,1536
8600000US48642,1602
8600000US48647,51
8600000US48649,22
8600000US48650,38
8600000US48651,54
8600000US48652,7
8600000US48653,220
8600000US48654,22
8600000US48655,36
8600000US48656,101
8600000US48657,66
8600000US48658,28
8600000US48659,15
8600000US48661,160
8600000US48662,29
8600000US48667,0
8600000US48701,4
8600000US48703,37
8600000US48705,4
8600000US48706,494
8600000US48708,459
8600000US48710,0
8600000US48720,6
8600000US48721,4
8600000US48722,15
8600000US48723,146
8600000US48724,0
8600000US48725,45
8600000US48726,153
8600000US48727,7
8600000US48728,2
8600000US48729,8
8600000US48730,93
8600000US48731,11
8600000US48732,114
8600000US48733,36
8600000US48734,124
8600000US48735,11
8600000US48737,31
8600000US48738,23
8600000US48739,47
8600000US48740,53
8600000US48741,16
8600000US48742,11
8600000US48743,0
8600000US48744,33
8600000US48745,10
8600000US48746,60
8600000US48747,22
8600000US48748,30
8600000US48749,13
8600000US48750,316
8600000US48754,25
8600000US48755,8
8600000US48756,71
8600000US48757,16
8600000US48759,31
8600000US48760,18
8600000US48761,24
8600000US48762,23
8600000US48763,88
8600000US48765,3
8600000US48766,3
8600000US48767,11
8600000US48768,48
8600000US48770,13
8600000US48801,251
8600000US48806,59
8600000US48807,11
8600000US48808,407
8600000US48809,175
8600000US48811,57
8600000US48813,337
8600000US48815,39
8600000US48816,0
8600000US48817,70
8600000US48818,18
8600000US48819,8
8600000US48820,414
8600000US48821,191
8600000US48822,35
8600000US48823,6912
8600000US48825,1870
8600000US48827,256
8600000US48829,45
8600000US48831,29
8600000US48832,0
8600000US48834,21
8600000US48835,51
8600000US48836,294
8600000US48837,409
8600000US48838,326
8600000US48840,841
8600000US48841,15
8600000US48842,1179
8600000US48843,1442
8600000US48845,76
8600000US48846,237
8600000US48847,53
8600000US48848,87
8600000US48849,81
8600000US48850,44
8600000US48851,9
8600000US48852,0
8600000US48853,10
8600000US48854,504
8600000US48855,385
8600000US48856,55
8600000US48857,16
8600000US48858,2160
8600000US48860,0
8600000US48861,3
8600000US48864,3829
8600000US48865,43
8600000US48866,55
8600000US48867,388
8600000US48870,0
8600000US48871,24
8600000US48872,36
8600000US48873,10
8600000US48874,0
8600000US48875,275
8600000US48876,25
8600000US48877,0
8600000US48878,14
8600000US48879,248
8600000US48880,118
8600000US48881,31
8600000US48883,50
8600000US48884,43
8600000US48885,21
8600000US48886,9
8600000US48888,52
8600000US48889,3
8600000US48890,24
8600000US48891,63
8600000US48892,27
8600000US48893,23
8600000US48894,13
8600000US48895,299
8600000US48896,0
8600000US48897,69
8600000US48906,1620
8600000US48910,2374
8600000US48911,3842
8600000US48912,1349
8600000US48915,418
8600000US48917,2250
8600000US48921,0
8600000US48933,232
8600000US49001,1104
8600000US49002,790
8600000US49004,678
8600000US49006,1592
8600000US49007,365
8600000US49008,980
8600000US49009,3162
8600000US49010,162
8600000US49011,5
8600000US49012,38
8600000US49013,500
8600000US49014,594
8600000US49015,1697
8600000US49017,336
8600000US49021,24
8600000US49022,975
8600000US49024,1529
8600000US49026,227
8600000US49027,18
8600000US49028,249
8600000US49029,8
8600000US49030,37
8600000US49031,109
8600000US49032,25
8600000US49033,33
8600000US49034,36
8600000US49036,754
8600000US49037,1150
8600000US49038,194
8600000US49040,72
8600000US49042,114
8600000US49043,505
8600000US49045,208
8600000US49046,91
8600000US49047,186
8600000US49048,830
8600000US49050,5
8600000US49051,61
8600000US49052,20
8600000US49053,158
8600000US49055,134
8600000US49056,243
8600000US49057,492
8600000US49058,412
8600000US49060,57
8600000US49061,0
8600000US49064,213
8600000US49065,169
8600000US49066,0
8600000US49067,85
8600000US49068,294
8600000US49070,37
8600000US49071,205
8600000US49072,64
8600000US49073,32
8600000US49074,15
8600000US49075,0
8600000US49076,87
8600000US49078,91
8600000US49079,290
8600000US49080,122
8600000US49082,24
8600000US49083,439
8600000US49084,0
8600000US49085,1571
8600000US49087,56
8600000US49088,4
8600000US49089,1
8600000US49090,617
8600000US49091,1237
8600000US49092,5
8600000US49093,339
8600000US49094,39
8600000US49095,78
8600000US49096,11
8600000US49097,159
8600000US49098,269
8600000US49099,22
8600000US49101,180
8600000US49102,66
8600000US49103,3299
8600000US49104,179
8600000US49106,89
8600000US49107,258
8600000US49111,220
8600000US49112,224
8600000US49113,28
8600000US49115,0
8600000US49116,0
8600000US49117,239
8600000US49119,0
8600000US49120,1124
8600000US49125,53
8600000US49126,19
8600000US49127,817
8600000US49128,109
8600000US49129,15
8600000US49130,27
8600000US49201,635
8600000US49202,503
8600000US49203,622
8600000US49220,54
8600000US49221,951
8600000US49224,156
8600000US49227,15
8600000US49228,90
8600000US49229,10
8600000US49230,183
8600000US49232,5
8600000US49233,35
8600000US49234,23
8600000US49235,129
8600000US49236,96
8600000US49237,16
8600000US49238,29
8600000US49240,191
8600000US49241,9
8600000US49242,153
8600000US49245,38
8600000US49246,76
8600000US49247,70
8600000US49248,13
8600000US49249,62
8600000US49250,35
8600000US49251,145
8600000US49252,22
8600000US49253,9
8600000US49254,0
8600000US49255,14
8600000US49256,87
8600000US49259,121
8600000US49261,0
8600000US49262,0
8600000US49263,0
8600000US49264,13
8600000US49265,76
8600000US49266,6
8600000US49267,70
8600000US49268,15
8600000US49269,99
8600000US49270,202
8600000US49271,10
8600000US49272,25
8600000US49274,44
8600000US49276,18
8600000US49277,24
8600000US49279,0
8600000US49282,11
8600000US49283,45
8600000US49284,13
8600000US49285,57
8600000US49286,282
8600000US49287,16
8600000US49288,7
8600000US49289,15
8600000US49301,1160
8600000US49302,222
8600000US49303,10
8600000US49304,47
8600000US49305,20
8600000US49306,346
8600000US49307,784
8600000US49309,20
8600000US49310,27
8600000US49312,0
