GEO.id,Poverty_status,Bachelors,Labor_force,Employed,Full_time,Poverty_200,Poverty_500
8600000US48414,2902,254,1401,1281,854,1016,2468
8600000US48415,9055,1008,4518,4112,2617,2328,7396
8600000US48416,4918,287,2278,2070,1267,1968,4164
8600000US48417,2851,243,1390,1243,797,1037,2399
8600000US48418,4300,508,2034,1879,1257,922,3469
8600000US48419,2409,196,1080,948,679,1020,2149
8600000US48420,21427,2302,9846,8734,5550,6901,17775
8600000US48421,6276,807,2779,2383,1665,1793,5182
8600000US48422,6539,409,2808,2501,1577,2645,5770
8600000US48423,31822,4664,15343,14081,9204,9441,24468
8600000US48426,1008,41,495,413,318,360,894
8600000US48427,2645,231,1301,1170,797,1050,2380
8600000US48428,4824,754,2492,2284,1504,1095,3616
8600000US48429,7750,634,3783,3388,2138,2841,6693
8600000US48430,36955,7940,19092,17793,11435,9030,26289
8600000US48432,651,56,319,302,234,280,544
8600000US48433,25955,5058,11546,10424,7283,6693,19720
8600000US48434,61,10,20,19,12,9,57
8600000US48435,2142,149,941,754,540,910,1881
8600000US48436,3573,335,1776,1617,1093,672,2682
8600000US48437,625,50,319,256,156,193,429
8600000US48438,7411,1563,3964,3671,2417,796,4561
8600000US48439,47021,11963,23695,22182,15277,9545,31196
8600000US48440,281,24,112,85,82,9,281
8600000US48441,3812,413,1756,1611,1026,1598,3277
8600000US48442,21125,4023,10853,9723,6647,4593,15003
8600000US48444,9218,803,4477,4108,2362,3765,7933
8600000US48445,1305,104,613,561,376,543,1184
8600000US48446,28860,3893,14125,12657,7952,9026,22658
8600000US48449,2868,232,1221,1109,755,1047,2361
8600000US48450,4706,807,2059,1822,1145,1650,3997
8600000US48451,14073,2871,6984,6496,4322,2865,10034
8600000US48453,4853,311,2217,1955,1319,2098,4172
8600000US48454,1273,93,626,539,362,444,1077
8600000US48455,8323,1639,3912,3575,2351,1658,5721
8600000US48456,831,42,488,442,323,286,727
8600000US48457,8219,656,3817,3378,2258,2930,7067
8600000US48458,20867,1235,8779,6978,4294,10962,19207
8600000US48460,2167,233,985,939,579,504,1705
8600000US48461,8437,793,4172,3721,2409,2904,7022
8600000US48462,13654,2477,7377,6786,4401,2669,8770
8600000US48463,4460,415,2037,1812,999,1289,3795
8600000US48464,2149,198,1017,887,628,578,1800
8600000US48465,618,61,302,277,184,180,490
8600000US48466,1620,90,791,735,499,744,1448
8600000US48467,2396,312,981,857,481,881,2042
8600000US48468,1282,110,458,408,285,428,1127
8600000US48469,1165,197,554,520,266,380,953
8600000US48470,785,54,378,361,261,279,644
8600000US48471,5124,494,2425,2175,1458,2279,4524
8600000US48472,1871,111,886,830,601,656,1520
8600000US48473,21424,2873,10210,9479,6254,5607,16733
8600000US48475,2530,219,1194,1113,761,849,2159
8600000US48476,715,80,355,326,201,184,576
8600000US48502,348,75,157,143,88,250,309
8600000US48503,25280,3360,10250,8207,4942,15409,22355
8600000US48504,27705,1916,10760,8128,4968,17428,25959
8600000US48505,21395,830,7637,5146,2617,14861,20919
8600000US48506,29064,1462,12453,10570,6426,15054,26843
8600000US48507,31410,2546,13391,10945,6874,17874,29018
8600000US48509,9250,1061,4645,4061,2492,2592,7836
8600000US48519,7493,714,3721,3256,2128,2616,6387
8600000US48529,9881,533,4172,3407,2074,6236,9399
8600000US48532,19595,2559,8975,7807,4859,7824,15867
8600000US48551,0,0,0,0,0,0,0
8600000US48553,0,0,0,0,0,0,0
8600000US48554,0,0,0,0,0,0,0
8600000US48601,36128,2170,13710,10944,6410,22971,33565
8600000US48602,29630,2695,14454,11732,7020,17266,27643
8600000US48603,26121,6497,13322,12536,8452,7178,19246
8600000US48604,11121,1272,5795,5137,2971,5025,9699
8600000US48607,1305,166,506,452,295,868,1204
8600000US48609,11787,1984,5548,5241,3626,2926,8836
8600000US48610,2918,210,1079,945,609,1152,2567
8600000US48611,6876,1187,3561,3279,2382,1358,5065
8600000US48612,8914,738,3685,3210,2114,3723,7891
8600000US48613,1218,96,560,502,326,450,934
8600000US48614,1466,99,659,593,432,424,1249
8600000US48615,2948,218,1313,1206,894,1137,2555
8600000US48616,7391,776,3601,3215,2070,2589,6188
8600000US48617,8364,1088,3988,3606,2378,3762,6978
8600000US48618,5436,472,2541,2211,1440,2271,4846
8600000US48619,481,45,193,166,134,174,392
8600000US48621,1186,127,471,421,272,552,1107
8600000US48622,6241,550,2709,2492,1455,2857,5674
8600000US48623,12551,2788,6454,6080,4287,2851,8205
8600000US48624,15828,1481,5916,5260,3208,7629,13907
8600000US48625,13031,802,5024,4153,2405,7159,11959
8600000US48626,5940,768,2993,2817,1898,1235,4614
8600000US48627,128,49,14,14,4,31,100
8600000US48628,2022,305,850,803,552,626,1573
8600000US48629,7614,654,2901,2499,1555,3871,6899
8600000US48630,9,0,0,0,0,0,9
8600000US48631,4370,564,2253,2104,1190,1198,3397
8600000US48632,5051,357,1895,1546,929,2513,4617
8600000US48633,140,9,14,14,10,31,112
8600000US48634,4440,540,1958,1791,1180,1210,3542
8600000US48635,1555,106,581,540,329,550,1440
8600000US48636,906,70,377,336,200,443,806
8600000US48637,3318,369,1605,1494,1046,950,2716
8600000US48638,12772,2926,6227,5767,3815,3905,9755
8600000US48640,32453,7442,16068,14756,9714,9459,23587
8600000US48642,31300,8674,16028,14703,9846,8781,21283
8600000US48647,4268,278,1662,1421,802,2009,3915
8600000US48649,1459,141,670,624,409,314,1222
8600000US48650,7073,616,3381,2965,1891,2440,5877
8600000US48651,4743,549,1805,1591,861,2005,4154
8600000US48652,1552,97,743,705,500,544,1248
8600000US48653,9609,1465,3660,3219,1936,3769,8199
8600000US48654,2176,183,893,770,469,1052,1898
8600000US48655,6092,592,3025,2821,1823,1886,4961
8600000US48656,3976,271,1407,1110,654,2189,3625
8600000US48657,7827,1264,3790,3497,2163,2398,6160
8600000US48658,4911,407,2147,1894,1192,2276,4200
8600000US48659,2850,203,1276,1136,743,1193,2524
8600000US48661,10119,1150,4684,4233,2780,3949,8664
8600000US48662,1506,120,734,683,504,385,1179
8600000US48667,0,0,0,0,0,0,0
8600000US48701,1359,72,649,548,340,677,1181
8600000US48703,3018,373,1134,996,642,1174,2557
8600000US48705,506,38,193,140,86,249,446
8600000US48706,39658,5192,18795,17228,11757,12995,32800
8600000US48708,26653,3309,12641,10980,6771,11604,23459
8600000US48710,0,0,0,0,0,0,0
8600000US48720,1057,96,548,494,316,328,827
8600000US48721,418,70,131,119,69,133,361
8600000US48722,3254,334,1590,1463,1067,918,2612
8600000US48723,11701,1481,5762,5234,3559,4617,9455
8600000US48724,267,9,171,144,82,87,182
8600000US48725,2362,221,1042,942,529,896,2033
8600000US48726,6098,632,2706,2471,1604,2237,5407
8600000US48727,1238,49,576,483,323,486,1133
8600000US48728,317,29,121,121,72,115,264
8600000US48729,1652,75,744,647,434,726,1501
8600000US48730,4390,840,1794,1596,1051,1751,3699
8600000US48731,1762,146,869,795,531,831,1608
8600000US48732,10797,1792,5510,4996,3437,3142,8137
8600000US48733,1640,169,821,775,479,740,1399
8600000US48734,7389,2037,3592,3433,2267,1211,4699
8600000US48735,996,82,505,476,291,359,931
8600000US48737,1177,108,396,287,184,604,1117
8600000US48738,1294,198,453,384,214,532,1022
8600000US48739,3902,256,1276,1101,616,1650,3450
8600000US48740,2280,282,824,757,496,956,1930
8600000US48741,1969,171,921,797,527,769,1765
8600000US48742,1526,178,594,541,320,592,1343
8600000US48743,80,0,0,0,0,54,80
8600000US48744,4468,322,2130,1953,1243,1470,3963
8600000US48745,1317,53,587,504,282,644,1193
8600000US48746,8610,673,3943,3540,2359,3037,7364
8600000US48747,1350,124,755,710,522,179,1027
8600000US48748,1632,133,611,534,336,678,1479
8600000US48749,935,40,405,359,262,405,823
8600000US48750,8545,1263,3378,2912,1706,3694,7233
8600000US48754,937,56,462,429,292,275,847
8600000US48755,3017,508,1338,1261,862,931,2395
8600000US48756,4669,207,1804,1476,889,2885,4324
8600000US48757,3735,492,1852,1800,1162,1043,3023
8600000US48759,3128,298,1649,1547,1042,788,2594
8600000US48760,1345,78,526,466,246,620,1236
8600000US48761,948,56,273,236,118,390,866
8600000US48762,1150,163,447,416,248,437,890
8600000US48763,4816,650,2292,2109,1260,1664,4080
8600000US48765,653,54,240,219,129,299,608
8600000US48766,1411,72,538,457,273,887,1348
8600000US48767,1857,217,859,807,548,501,1490
8600000US48768,9053,873,4661,4164,2531,3454,7747
8600000US48770,1949,84,759,678,428,1006,1762
8600000US48801,11280,1621,5378,4828,3109,5029,9703
8600000US48806,1576,141,779,702,538,439,1319
8600000US48807,747,54,333,305,208,232,668
8600000US48808,5638,1433,2760,2618,1947,1315,3864
8600000US48809,10494,973,5397,4784,2941,4305,9282
8600000US48811,3340,296,1510,1395,976,1369,2807
8600000US48813,21059,2630,10410,9563,6566,6518,17109
8600000US48815,2214,244,1163,1082,745,556,1865
8600000US48816,70,5,47,47,19,11,50
8600000US48817,6059,762,2869,2455,1750,2257,5317
8600000US48818,2431,154,1065,864,615,1081,2231
8600000US48819,2804,330,1397,1271,858,621,2221
8600000US48820,17361,5124,9280,8869,6269,2888,10482
8600000US48821,5766,1139,2714,2593,1761,971,4146
8600000US48822,2971,600,1584,1532,1094,253,2028
8600000US48823,47657,15034,26491,24535,10944,24299,35867
8600000US48825,0,0,0,0,0,0,0
8600000US48827,15627,2060,7896,7259,4914,4658,12044
8600000US48829,3111,314,1351,1233,906,1428,2742
8600000US48831,3595,244,1620,1429,990,1507,3249
8600000US48832,1349,163,620,595,428,517,1127
8600000US48834,2080,161,1022,885,538,852,1818
8600000US48835,2633,370,1261,1198,859,491,2141
8600000US48836,13585,1585,7307,6832,4660,3602,10581
8600000US48837,19191,4274,10636,9936,6742,4189,13416
8600000US48838,17630,2199,7810,7090,4826,7584,15206
8600000US48840,13165,4549,7604,7010,4583,3502,8686
8600000US48841,935,61,456,430,300,423,759
8600000US48842,20337,4722,10772,9821,7257,5543,14579
8600000US48843,43487,9212,23209,21826,15136,8346,29592
8600000US48845,1024,42,474,373,264,514,935
8600000US48846,16471,1574,8012,6755,4216,8056,14998
8600000US48847,5767,605,2831,2682,2013,2105,5006
8600000US48848,7367,1321,3675,3451,2389,1762,5406
8600000US48849,5627,639,2912,2787,1842,1802,4788
8600000US48850,4191,360,1889,1648,1162,1784,3795
8600000US48851,2325,282,1084,996,817,669,1707
8600000US48852,133,8,58,47,36,52,114
8600000US48853,712,51,353,307,230,272,627
8600000US48854,18129,3992,9755,9295,6402,3991,13022
8600000US48855,14702,2666,7707,7261,4978,2497,10362
8600000US48856,849,67,450,419,296,295,708
8600000US48857,2760,244,1307,1225,864,825,2186
8600000US48858,43591,7692,25228,22639,10544,24035,37024
8600000US48860,1363,59,668,627,417,611,1142
8600000US48861,1664,129,854,808,473,532,1440
8600000US48864,20898,10188,11512,10901,7196,3831,11167
8600000US48865,1900,134,766,659,404,879,1691
8600000US48866,4759,432,2394,2232,1427,1550,3970
8600000US48867,26969,2949,13024,11580,7743,10843,22668
8600000US48870,128,10,76,67,32,44,94
8600000US48871,2089,226,1026,986,751,556,1656
8600000US48872,7042,802,3569,3120,2135,2243,5243
8600000US48873,1528,198,806,744,508,222,1017
8600000US48874,196,5,63,60,45,93,148
8600000US48875,10552,1551,5468,5136,3266,2072,8304
8600000US48876,3947,538,2086,1915,1366,942,3129
8600000US48877,2525,129,1056,950,691,1429,2265
8600000US48878,1413,215,707,645,463,389,1122
8600000US48879,17708,2357,8526,7940,5473,4836,13916
8600000US48880,6199,588,2923,2680,1800,2469,5441
8600000US48881,5643,670,2709,2549,1574,1846,4844
8600000US48883,7265,815,3711,3337,2088,2422,6506
8600000US48884,4219,295,1994,1748,1167,1795,3887
8600000US48885,922,108,429,384,268,339,799
8600000US48886,2034,144,827,778,517,856,1712
8600000US48888,6245,495,2939,2473,1629,2720,5604
8600000US48889,1296,61,583,534,404,450,1138
8600000US48890,2072,178,1096,1034,643,607,1685
8600000US48891,2832,265,1405,1245,865,1087,2343
8600000US48892,4600,553,2414,2257,1505,1264,3896
8600000US48893,5326,739,2508,2251,1523,1845,4317
8600000US48894,1932,213,796,784,531,412,1537
8600000US48895,11262,3286,5537,5280,3649,2393,7086
8600000US48896,251,3,92,77,37,242,251
8600000US48897,1364,148,761,741,513,319,1000
8600000US48906,26601,3954,12691,11424,7501,12587,22695
8600000US48910,35192,6454,18990,17041,10199,17252,31461
8600000US48911,39243,5294,19205,16756,10890,19062,34450
8600000US48912,17412,4292,10171,8970,5361,9107,15506
8600000US48915,8418,1325,4378,4060,2317,4832,7371
8600000US48917,31942,7525,17948,16473,11310,9137,23464
8600000US48921,0,0,0,0,0,0,0
8600000US48933,2694,649,1674,1475,808,1877,2539
8600000US49001,21439,3029,11590,9963,6221,11186,19498
8600000US49002,19886,3973,10132,9283,6221,6860,15413
8600000US49004,15529,3017,7834,7049,5016,5038,13357
8600000US49006,24017,5219,14359,13148,6330,13165,20506
8600000US49007,10431,1348,5614,4672,2338,7388,9850
8600000US49008,14567,5051,8038,7599,4593,5308,10472
8600000US49009,43723,12266,23607,21544,13272,13948,29826
8600000US49010,17388,2205,8094,7625,5558,5616,14237
8600000US49011,2171,188,967,851,573,733,1908
8600000US49012,3261,725,1708,1545,1026,1078,2437
8600000US49013,5328,455,2439,2205,1322,2658,4746
8600000US49014,20575,2594,9721,8887,6075,8526,17418
8600000US49015,26602,5429,13318,12179,8561,8799,20575
8600000US49017,21119,2646,9853,8884,6064,8591,17094
8600000US49021,6348,656,2939,2588,1836,1981,5345
8600000US49022,31346,2478,13550,11449,7153,19362,28690
8600000US49024,28554,8916,15339,14462,10044,6793,19407
8600000US49026,2504,402,1325,1262,674,1128,2325
8600000US49027,136,5,80,75,56,61,119
8600000US49028,6411,423,3164,2918,2047,2554,5522
8600000US49029,1585,154,726,661,481,576,1402
8600000US49030,2536,142,1145,1084,674,1135,2361
8600000US49031,7285,742,3502,3119,2059,2772,6234
8600000US49032,3126,268,1528,1437,969,990,2646
8600000US49033,1754,198,836,811,498,322,1288
8600000US49034,2599,397,1302,1208,798,512,2025
8600000US49036,20955,2471,10255,9535,6616,8483,17585
8600000US49037,21140,1519,9939,8107,5448,11423,19823
8600000US49038,9005,1082,4687,4189,2929,2677,7303
8600000US49040,3256,328,1516,1318,951,1406,2962
8600000US49042,4548,309,2153,2028,1337,2051,4060
8600000US49043,2773,146,992,801,402,1871,2614
8600000US49045,5493,485,2378,2105,1301,2823,4873
8600000US49046,7459,917,3590,3360,2133,2491,6154
8600000US49047,14413,1484,6722,5845,4011,6073,12492
8600000US49048,25381,2998,13230,11565,7454,11442,22303
8600000US49050,1524,211,713,671,398,499,1196
8600000US49051,2843,566,1390,1337,982,634,2069
8600000US49052,899,59,502,482,365,196,758
8600000US49053,6655,1108,3256,2947,2099,2005,4998
8600000US49055,5903,708,2967,2808,1765,1788,4830
8600000US49056,3562,292,1558,1301,826,1887,3042
8600000US49057,6851,344,3142,2677,1701,3724,6186
8600000US49058,18644,2207,9295,8458,5835,5941,15430
8600000US49060,1881,574,908,886,603,466,1411
8600000US49061,1653,136,864,800,574,527,1371
8600000US49064,3682,502,1666,1524,1047,1575,3105
8600000US49065,6330,862,3138,2903,1931,2160,5190
8600000US49066,705,42,315,297,231,238,624
8600000US49067,4333,511,2171,2000,1373,1281,3447
8600000US49068,14112,2995,6924,6572,4635,3954,10756
8600000US49070,2449,233,1295,1212,812,823,2121
8600000US49071,9460,2547,4907,4664,3225,1685,6398
8600000US49072,3319,372,1550,1450,1003,1206,2702
8600000US49073,4715,338,2165,1933,1216,1860,3799
8600000US49074,168,97,29,29,20,121,168
8600000US49075,100,0,62,26,7,91,100
8600000US49076,3730,437,1793,1652,1086,1134,3077
8600000US49078,8724,1102,4356,3927,2703,2944,7185
8600000US49079,12938,2054,6544,6071,4020,4563,10499
8600000US49080,15727,2625,8022,7410,4857,4711,12607
8600000US49082,6270,489,2915,2811,1967,2914,5338
8600000US49083,7694,2619,3882,3665,2439,1116,4581
8600000US49084,36,0,22,14,0,36,36
8600000US49085,22540,7415,12279,11647,8224,4184,13973
8600000US49087,6185,1151,3306,3114,2110,1338,4427
8600000US49088,3172,665,1662,1585,1021,568,2248
8600000US49089,1626,129,741,695,497,648,1420
8600000US49090,13666,2082,6075,5559,3170,5902,11084
8600000US49091,19205,1957,9065,8256,5981,7820,16689
8600000US49092,2248,160,1014,896,613,1026,1863
8600000US49093,17804,2168,8815,8112,5386,6694,15050
8600000US49094,4308,348,1978,1817,1285,1672,3584
8600000US49095,2066,293,1039,964,686,663,1605
8600000US49096,3214,257,1496,1397,966,1028,2660
8600000US49097,10550,1627,5368,4982,3199,2435,8100
8600000US49098,5919,750,2785,2516,1567,2938,5064
8600000US49099,5797,363,2802,2479,1825,2433,5146
8600000US49101,2914,399,1612,1470,979,799,2291
8600000US49102,1378,378,744,723,476,384,1087
8600000US49103,9405,2687,4541,4176,2401,3906,7740
8600000US49104,0,0,0,0,0,0,0
8600000US49106,4291,830,2037,1933,1416,1187,3140
8600000US49107,10219,1311,5174,4643,3083,3630,8251
8600000US49111,3351,357,1755,1589,1044,1306,2783
8600000US49112,10112,1318,4884,4558,2845,3284,8511
8600000US49113,1792,186,810,773,560,632,1497
8600000US49115,290,140,44,44,36,128,205
8600000US49116,328,165,93,74,74,17,253
8600000US49117,3956,1174,1831,1689,1128,1509,2747
8600000US49119,136,14,45,45,20,15,125
8600000US49120,36766,4446,17651,15784,10515,14745,31549
8600000US49125,1779,346,903,866,579,650,1423
8600000US49126,1250,152,691,615,419,376,1049
8600000US49127,11038,3083,5597,5265,3800,2120,7494
8600000US49128,4009,637,2166,2021,1281,1542,3193
8600000US49129,495,178,220,215,163,112,329
8600000US49130,1885,259,952,920,696,560,1328
8600000US49201,37825,5877,18430,16998,11533,11172,28794
8600000US49202,19683,1545,9206,8042,4986,10415,18341
8600000US49203,37437,5603,17224,15135,10332,17008,31794
8600000US49220,2253,209,1031,971,679,881,1823
8600000US49221,36548,5133,17747,15750,10140,15578,31706
8600000US49224,12643,1387,5675,4994,3214,6534,11213
8600000US49227,1171,58,582,524,345,511,1034
8600000US49228,5481,938,2843,2690,1898,1592,4194
8600000US49229,3213,353,1716,1615,1088,559,2508
8600000US49230,10239,1628,4905,4394,3014,2905,7769
8600000US49232,2698,210,1066,996,655,1404,2402
8600000US49233,2253,417,1151,1042,618,547,1709
8600000US49234,2547,568,1340,1283,831,479,1626
8600000US49235,2277,207,1094,993,740,810,1959
8600000US49236,4699,674,2222,2058,1448,1604,3757
8600000US49237,3016,481,1371,1286,871,990,2537
8600000US49238,1854,160,1005,936,541,641,1412
8600000US49240,9687,2093,5074,4697,3451,1702,6266
8600000US49241,2477,194,1048,974,771,772,2138
8600000US49242,13741,1822,6490,5934,3832,6496,11909
8600000US49245,4811,377,2256,2043,1383,1983,4289
8600000US49246,3233,726,1545,1430,967,641,2197
8600000US49247,5838,541,2686,2447,1640,2198,5115
8600000US49248,841,67,394,363,219,332,711
8600000US49249,3791,656,1797,1644,1142,863,2883
8600000US49250,5520,606,2529,2370,1613,1844,4746
8600000US49251,6671,627,3108,2873,2080,2315,5474
8600000US49252,2498,188,1263,1132,764,1105,2217
8600000US49253,2874,595,1571,1410,962,747,2119
8600000US49254,2780,409,1606,1278,840,1324,2340
8600000US49255,1999,62,761,705,536,1094,1861
8600000US49256,4060,228,1925,1718,1149,1705,3578
8600000US49259,2268,258,974,873,623,604,1937
8600000US49261,346,0,104,86,87,63,310
8600000US49262,1311,96,626,551,361,654,1195
8600000US49263,42,0,33,33,0,0,42
8600000US49264,2262,195,1021,900,601,694,1688
8600000US49265,5315,806,2765,2624,1743,1194,3697
8600000US49266,3001,245,1505,1427,868,1277,2611
8600000US49267,3913,544,2064,1892,1424,825,2977
8600000US49268,871,68,492,455,318,313,716
8600000US49269,6258,718,2963,2512,1820,2372,5111
8600000US49270,5701,774,3043,2867,1978,1148,4063
8600000US49271,1992,144,786,696,482,763,1782
8600000US49272,2266,318,1073,974,621,715,1618
8600000US49274,3941,312,1636,1401,909,2039,3656
8600000US49276,982,109,511,499,338,269,771
8600000US49277,3068,356,1780,1633,988,929,2346
8600000US49279,672,77,314,288,205,304,572
8600000US49282,469,45,311,254,188,225,421
8600000US49283,3235,793,1669,1604,950,811,2374
8600000US49284,2898,245,1390,1276,893,982,2310
8600000US49285,5830,667,2895,2645,1890,1634,4998
8600000US49286,14136,2307,7287,6838,4772,3313,11293
8600000US49287,1885,323,989,942,597,426,1379
8600000US49288,1513,134,657,577,389,800,1390
8600000US49289,223,0,98,89,62,55,209
8600000US49301,19768,8315,9860,9412,6392,1634,8059
8600000US49302,8285,1806,4297,4098,2682,1493,5313
8600000US49303,1021,84,536,481,340,401,859
8600000US49304,3665,286,1253,1061,610,2015,3356
8600000US49305,2095,145,780,676,471,1094,1852
8600000US49306,10085,2506,5631,5308,3609,2087,6511
8600000US49307,17911,3354,9295,8141,4266,9243,15476
8600000US49309,1558,83,558,510,302,824,1460
8600000US49310,3265,236,1585,1456,968,1295,2917
8600000US49312,286,16,120,113,62,142,278
8600000US49315,21035,4530,11095,10456,6739,3579,14615
8600000US49316,21526,5240,11555,11004,6990,4294,14554
8600000US49318,1530,122,716,634,436,644,1343
8600000US49319,16266,1960,8698,7942,5777,4615,13637
8600000US49320,10,0,3,3,3,7,7
8600000US49321,16579,2873,9486,8770,5386,5613,13478
8600000US49322,1403,85,650,562,368,665,1252
8600000US49323,9621,797,5249,5077,3418,1967,7142
8600000US49325,1734,124,936,852,603,553,1358
8600000US49326,3902,372,1974,1817,1362,1201,3176
8600000US49327,8403,665,3857,3550,2217,3452,7152
8600000US49328,3863,356,1921,1797,1229,1247,3259
8600000US49329,8490,754,4257,3694,2501,2999,7554
8600000US49330,5312,521,2666,2374,1547,2066,4561
8600000US49331,16918,3329,9211,8490,5700,4360,12596
8600000US49332,3062,335,1188,1057,679,1191,2693
8600000US49333,10923,1766,5581,5320,3736,2872,8672
8600000US49335,404,19,218,180,144,50,404
8600000US49336,4739,285,2110,1795,1098,2546,4174
8600000US49337,11724,1206,5088,4430,2924,5032,10107
8600000US49338,1494,142,853,782,498,409,1149
8600000US49339,2258,237,1162,1136,812,768,1999
8600000US49340,3058,404,1487,1301,930,1120,2560
8600000US49341,34934,9589,17422,16585,11177,5628,24073
8600000US49342,2019,191,896,784,564,944,1819
8600000US49343,5560,528,2623,2444,1727,2423,4880
8600000US49344,3711,483,1851,1776,1344,1129,2941
8600000US49345,13137,1891,6938,6266,4291,4315,10526
8600000US49346,5369,1114,2248,2076,1331,1376,4096
8600000US49347,1172,110,490,460,351,417,1017
8600000US49348,11882,1552,5516,5130,3568,3809,9789
8600000US49349,7916,501,3268,2847,1891,3600,7372
8600000US49401,16424,2108,9591,9013,4530,9277,13893
8600000US49402,1268,142,512,442,245,516,1141
8600000US49403,2329,296,1343,1266,859,401,1576
8600000US49404,9030,1167,4590,4362,2756,2900,7819
8600000US49405,1440,146,767,687,428,505,1225
8600000US49406,807,346,351,331,202,200,538
8600000US49408,9156,1353,4084,3815,2495,4126,7659
8600000US49410,2058,160,878,799,403,1098,1857
8600000US49411,1484,188,711,646,415,581,1170
8600000US49412,10733,1453,4977,4627,2889,3678,8641
8600000US49415,6548,1248,3332,3164,1901,1399,4990
8600000US49417,30056,7338,16699,15464,10155,7246,22426
8600000US49418,27735,6253,14794,14173,8888,6763,20502
8600000US49419,7944,1169,3999,3913,2665,1762,6507
8600000US49420,6547,558,2750,2532,1470,3792,5945
8600000US49421,5679,408,2309,2056,1336,2704,5173
8600000US49423,41740,8153,21866,20610,12941,15011,33641
8600000US49424,46149,8903,25085,23609,15448,13596,35664
8600000US49425,3543,222,1484,1264,829,1821,3131
8600000US49426,34980,7480,17800,16940,10769,7000,25360
8600000US49428,26746,5207,13769,13170,8698,5024,21031
8600000US49431,16715,2829,8243,7317,4496,6478,13909
8600000US49434,12,8,0,0,0,0,8
8600000US49435,4078,666,2429,2194,1352,959,2849
8600000US49436,1636,253,675,617,336,676,1443
8600000US49437,6854,955,3163,2932,1964,2383,5582
8600000US49440,822,126,324,286,199,548,773
8600000US49441,35480,6399,17803,15976,10599,13058,29086
8600000US49442,39131,2145,18027,15025,9558,22598,36707
8600000US49444,25454,2265,11578,9663,6390,13190,22690
8600000US49445,19851,3818,9789,8845,5828,5149,14549
8600000US49446,2400,331,1080,991,717,806,2015
8600000US49448,3911,440,1839,1654,1018,1459,3312
8600000US49449,2511,664,1010,956,589,786,1942
8600000US49450,3369,225,1345,1133,698,1925,3112
8600000US49451,6042,592,2939,2751,2027,2084,5187
8600000US49452,2124,110,1161,1090,656,768,1901
8600000US49453,2431,760,1204,1157,767,608,1698
8600000US49454,4569,486,2186,1958,1241,2214,4149
8600000US49455,4694,674,2134,1918,1085,2145,4121
8600000US49456,18660,5066,9765,8989,6189,4265,12675
8600000US49457,10838,1190,5313,4806,2994,4138,9045
8600000US49458,69,0,32,32,10,0,69
8600000US49459,1169,65,491,441,309,558,1057
8600000US49460,7928,1666,4464,4153,2815,1642,6091
8600000US49461,8943,1776,4354,4060,2722,2559,7228
8600000US49464,28826,5165,15435,14770,9584,6261,21985
8600000US49503,34439,7597,19778,17736,10355,19948,30688
8600000US49504,37986,6639,20559,18777,11885,18140,32616
8600000US49505,30573,7005,16621,15405,10182,11825,25756
8600000US49506,32270,12541,17467,16102,10425,9119,21277
8600000US49507,38091,4310,17759,15373,9278,23588,35478
8600000US49508,41245,8031,22666,20446,13774,14879,34357
8600000US49509,25831,2504,14141,12866,8927,11552,23509
8600000US49512,16282,4238,9614,9049,6048,4504,12628
8600000US49519,28965,4582,17104,16018,10333,10219,24881
8600000US49525,28251,7884,14872,13977,9185,6511,20354
8600000US49534,21136,4614,12065,11353,7414,4602,16560
8600000US49544,9034,1446,5179,4916,3488,3215,7728
8600000US49546,31146,11861,16078,14966,9612,6650,18375
8600000US49548,30077,2645,16023,14715,9836,13914,27565
8600000US49601,20523,2867,9810,8948,6125,7921,17649
8600000US49611,266,6,146,108,63,118,266
8600000US49612,1099,267,429,375,206,459,857
8600000US49613,653,185,266,216,126,224,491
8600000US49614,2860,451,1251,1173,737,1188,2353
8600000US49615,3882,919,1675,1536,883,1172,3042
8600000US49616,2066,191,938,836,459,883,1887
8600000US49617,3286,647,1565,1346,801,1033,2773
8600000US49618,776,37,329,297,184,376,699
8600000US49619,1071,70,428,358,220,524,988
8600000US49620,2601,211,1294,1177,736,979,2392
8600000US49621,2920,762,1566,1433,794,881,2154
8600000US49622,2415,435,1171,1046,710,879,2040
8600000US49623,1155,71,388,351,215,670,1095
8600000US49625,1207,110,583,488,327,541,1090
8600000US49626,372,20,165,131,81,116,343
8600000US49627,207,28,104,104,73,14,126
8600000US49628,208,27,111,87,55,67,186
8600000US49629,2164,699,946,881,441,847,1553
8600000US49630,1387,592,657,641,375,286,883
8600000US49631,5868,493,2309,2078,1396,2747,5372
8600000US49632,1188,66,559,487,312,546,1110
8600000US49633,3456,329,1442,1303,815,1556,3093
8600000US49634,133,0,82,51,35,91,117
8600000US49635,3548,1018,1541,1405,841,1124,2729
8600000US49636,499,245,233,215,88,115,310
8600000US49637,2854,418,1583,1443,942,941,2519
8600000US49638,863,72,351,326,229,395,780
8600000US49639,2189,251,1037,947,665,780,1903
8600000US49640,1361,251,596,555,312,432,1161
8600000US49642,819,63,222,159,83,534,768
8600000US49643,6472,779,3721,3532,2098,2276,5405
8600000US49644,1988,183,623,558,303,930,1762
8600000US49645,1612,161,721,575,366,814,1495
8600000US49646,8082,654,3757,3359,2111,3466,7012
8600000US49648,2143,714,1009,948,528,542,1417
8600000US49649,6953,652,3799,3501,2284,2084,6046
8600000US49650,3212,639,1709,1657,1250,975,2756
