GEO.id,GEO.display-label,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Geographic area name,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US38768,"ZIP 38768 (Rome, MS)",1,a,D,D
8610000US38769,"ZIP 38769 (Rosedale, MS)",30,653,8471,34851
8610000US38771,"ZIP 38771 (Ruleville, MS)",53,996,8577,32645
8610000US38772,"ZIP 38772 (Scott, MS)",3,a,D,D
8610000US38773,"ZIP 38773 (Shaw, MS)",27,121,834,3343
8610000US38774,"ZIP 38774 (Shelby, MS)",29,201,1323,5989
8610000US38776,"ZIP 38776 (Stoneville, MS)",6,99,1146,5375
8610000US38778,"ZIP 38778 (Sunflower, MS)",16,66,593,2521
8610000US38780,"ZIP 38780 (Wayside, MS)",2,a,D,D
8610000US38781,"ZIP 38781 (Winstonville, MS)",1,a,D,D
8610000US38782,"ZIP 38782 (Winterville, MS)",1,b,D,D
8610000US38801,"ZIP 38801 (Tupelo, MS)",1065,23210,220053,931343
8610000US38802,"ZIP 38802 (Tupelo, MS)",76,994,8926,39394
8610000US38803,"ZIP 38803 (Tupelo, MS)",25,568,5936,24080
8610000US38804,"ZIP 38804 (Tupelo, MS)",690,11064,73175,304033
8610000US38820,"ZIP 38820 (Algoma, MS)",3,38,88,352
8610000US38821,"ZIP 38821 (Amory, MS)",306,4037,31156,137022
8610000US38824,"ZIP 38824 (Baldwyn, MS)",130,1536,11035,47185
8610000US38825,"ZIP 38825 (Becker, MS)",2,a,D,D
8610000US38826,"ZIP 38826 (Belden, MS)",85,1737,15448,66515
8610000US38827,"ZIP 38827 (Belmont, MS)",82,819,4791,21311
8610000US38828,"ZIP 38828 (Blue Springs, MS)",34,2228,25460,112574
8610000US38829,"ZIP 38829 (Booneville, MS)",383,5101,32287,141971
8610000US38833,"ZIP 38833 (Burnsville, MS)",34,290,1795,11912
8610000US38834,"ZIP 38834 (Corinth, MS)",723,11160,83762,371866
8610000US38835,"ZIP 38835 (Corinth, MS)",35,384,3008,12716
8610000US38838,"ZIP 38838 (Dennis, MS)",14,69,343,2160
8610000US38839,"ZIP 38839 (Derma, MS)",2,b,D,D
8610000US38841,"ZIP 38841 (Ecru, MS)",50,3976,31310,126562
8610000US38843,"ZIP 38843 (Fulton, MS)",240,3498,27632,116421
8610000US38844,"ZIP 38844 (Gattman, MS)",3,23,132,663
8610000US38846,"ZIP 38846 (Glen, MS)",10,71,392,1699
8610000US38847,"ZIP 38847 (Golden, MS)",46,811,4097,20158
8610000US38848,"ZIP 38848 (Greenwood Springs, MS)",4,3,28,132
8610000US38849,"ZIP 38849 (Guntown, MS)",45,1865,15912,73732
8610000US38850,"ZIP 38850 (Houlka, MS)",51,1205,7584,29914
8610000US38851,"ZIP 38851 (Houston, MS)",202,2950,23544,93530
8610000US38852,"ZIP 38852 (Iuka, MS)",184,2570,20638,86104
8610000US38855,"ZIP 38855 (Mantachie, MS)",51,963,7736,34965
8610000US38856,"ZIP 38856 (Marietta, MS)",25,185,1025,4546
8610000US38857,"ZIP 38857 (Mooreville, MS)",19,79,473,2034
8610000US38858,"ZIP 38858 (Nettleton, MS)",79,871,7128,30515
8610000US38859,"ZIP 38859 (New Site, MS)",4,14,62,263
8610000US38860,"ZIP 38860 (Okolona, MS)",71,1843,11895,49661
8610000US38862,"ZIP 38862 (Plantersville, MS)",21,138,1013,4518
8610000US38863,"ZIP 38863 (Pontotoc, MS)",365,5938,39674,168624
8610000US38864,"ZIP 38864 (Randolph, MS)",10,21,52,576
8610000US38865,"ZIP 38865 (Rienzi, MS)",29,271,1677,8209
8610000US38866,"ZIP 38866 (Saltillo, MS)",196,3141,24180,98811
8610000US38868,"ZIP 38868 (Shannon, MS)",57,729,5656,26252
8610000US38869,"ZIP 38869 (Sherman, MS)",19,519,3962,19006
8610000US38870,"ZIP 38870 (Smithville, MS)",19,155,1026,4188
8610000US38871,"ZIP 38871 (Thaxton, MS)",13,118,765,3932
8610000US38873,"ZIP 38873 (Tishomingo, MS)",33,220,1392,6617
8610000US38874,"ZIP 38874 (Toccopola, MS)",1,a,D,D
8610000US38876,"ZIP 38876 (Tremont, MS)",17,169,1045,4968
8610000US38877,"ZIP 38877 (Van Vleet, MS)",4,9,35,153
8610000US38878,"ZIP 38878 (Vardaman, MS)",28,409,3079,13336
8610000US38879,"ZIP 38879 (Verona, MS)",68,1681,13737,55889
8610000US38880,"ZIP 38880 (Wheeler, MS)",2,a,D,D
8610000US38901,"ZIP 38901 (Grenada, MS)",492,7147,57407,238138
8610000US38902,"ZIP 38902 (Grenada, MS)",23,302,2406,10405
8610000US38913,"ZIP 38913 (Banner, MS)",1,a,D,D
8610000US38914,"ZIP 38914 (Big Creek, MS)",6,13,81,757
8610000US38915,"ZIP 38915 (Bruce, MS)",95,1050,8117,33028
8610000US38916,"ZIP 38916 (Calhoun City, MS)",106,962,6292,27658
8610000US38917,"ZIP 38917 (Carrollton, MS)",31,225,896,3816
8610000US38920,"ZIP 38920 (Cascilla, MS)",10,18,70,333
8610000US38921,"ZIP 38921 (Charleston, MS)",100,923,6685,31429
8610000US38922,"ZIP 38922 (Coffeeville, MS)",39,156,778,3490
8610000US38923,"ZIP 38923 (Coila, MS)",9,21,103,469
8610000US38924,"ZIP 38924 (Cruger, MS)",8,14,29,127
8610000US38925,"ZIP 38925 (Duck Hill, MS)",17,146,865,4023
8610000US38926,"ZIP 38926 (Elliott, MS)",1,a,D,D
8610000US38927,"ZIP 38927 (Enid, MS)",7,16,155,605
8610000US38928,"ZIP 38928 (Glendora, MS)",4,12,54,412
8610000US38929,"ZIP 38929 (Gore Springs, MS)",9,38,257,1167
8610000US38930,"ZIP 38930 (Greenwood, MS)",640,10941,85022,361217
8610000US38935,"ZIP 38935 (Greenwood, MS)",32,390,2852,12370
8610000US38940,"ZIP 38940 (Holcomb, MS)",15,51,292,1240
8610000US38941,"ZIP 38941 (Itta Bena, MS)",33,1215,7014,27185
8610000US38943,"ZIP 38943 (Mc Carley, MS)",6,18,94,395
8610000US38944,"ZIP 38944 (Minter City, MS)",5,30,405,1801
8610000US38946,"ZIP 38946 (Morgan City, MS)",1,a,D,D
8610000US38947,"ZIP 38947 (North Carrollton, MS)",9,32,207,890
8610000US38948,"ZIP 38948 (Oakland, MS)",20,385,3265,11422
8610000US38949,"ZIP 38949 (Paris, MS)",2,b,D,D
8610000US38950,"ZIP 38950 (Philipp, MS)",2,a,D,D
8610000US38951,"ZIP 38951 (Pittsboro, MS)",7,23,99,693
8610000US38952,"ZIP 38952 (Schlater, MS)",3,5,15,67
8610000US38953,"ZIP 38953 (Scobey, MS)",2,a,D,D
8610000US38954,"ZIP 38954 (Sidon, MS)",10,73,400,2384
8610000US38955,"ZIP 38955 (Slate Spring, MS)",2,b,D,D
8610000US38957,"ZIP 38957 (Sumner, MS)",19,73,433,1666
8610000US38960,"ZIP 38960 (Tie Plant, MS)",1,b,D,D
8610000US38961,"ZIP 38961 (Tillatoba, MS)",5,b,D,D
8610000US38963,"ZIP 38963 (Tutwiler, MS)",15,686,5708,22770
8610000US38964,"ZIP 38964 (Vance, MS)",2,a,D,D
8610000US38965,"ZIP 38965 (Water Valley, MS)",144,1824,15645,63344
8610000US38966,"ZIP 38966 (Webb, MS)",19,96,576,2595
8610000US38967,"ZIP 38967 (Winona, MS)",176,2145,14324,60730
8610000US39038,"ZIP 39038 (Belzoni, MS)",119,1177,8009,35193
8610000US39039,"ZIP 39039 (Benton, MS)",26,139,1047,4065
8610000US39040,"ZIP 39040 (Bentonia, MS)",31,248,3011,10960
8610000US39041,"ZIP 39041 (Bolton, MS)",30,270,2383,10300
8610000US39042,"ZIP 39042 (Brandon, MS)",621,6905,56107,237924
8610000US39043,"ZIP 39043 (Brandon, MS)",26,178,1041,4630
8610000US39044,"ZIP 39044 (Braxton, MS)",22,67,513,2097
8610000US39045,"ZIP 39045 (Camden, MS)",5,11,61,227
8610000US39046,"ZIP 39046 (Canton, MS)",426,12991,147533,606666
8610000US39047,"ZIP 39047 (Brandon, MS)",511,3294,25030,111523
8610000US39051,"ZIP 39051 (Carthage, MS)",238,3840,23610,103504
8610000US39054,"ZIP 39054 (Cary, MS)",10,64,316,1375
8610000US39056,"ZIP 39056 (Clinton, MS)",530,5884,42253,170581
8610000US39057,"ZIP 39057 (Conehatta, MS)",9,39,95,332
8610000US39058,"ZIP 39058 (Clinton, MS)",6,g,D,D
8610000US39059,"ZIP 39059 (Crystal Springs, MS)",184,1931,12656,53270
8610000US39060,"ZIP 39060 (Clinton, MS)",11,68,365,1687
8610000US39061,"ZIP 39061 (Delta City, MS)",3,5,9,185
8610000US39062,"ZIP 39062 (D Lo, MS)",4,b,D,D
8610000US39063,"ZIP 39063 (Durant, MS)",53,706,5179,16561
8610000US39066,"ZIP 39066 (Edwards, MS)",30,199,1132,4646
8610000US39067,"ZIP 39067 (Ethel, MS)",10,17,93,361
8610000US39069,"ZIP 39069 (Fayette, MS)",40,451,3736,14966
8610000US39071,"ZIP 39071 (Flora, MS)",93,749,5092,21046
8610000US39072,"ZIP 39072 (Flora, MS)",1,a,D,D
8610000US39073,"ZIP 39073 (Florence, MS)",262,2165,15381,72382
8610000US39074,"ZIP 39074 (Forest, MS)",287,4051,33497,141147
8610000US39077,"ZIP 39077 (Gallman, MS)",2,c,D,D
8610000US39078,"ZIP 39078 (Georgetown, MS)",10,62,588,2718
8610000US39079,"ZIP 39079 (Goodman, MS)",22,86,393,1710
8610000US39080,"ZIP 39080 (Harperville, MS)",2,a,D,D
8610000US39082,"ZIP 39082 (Harrisville, MS)",5,14,62,249
8610000US39083,"ZIP 39083 (Hazlehurst, MS)",200,3285,22131,92768
8610000US39086,"ZIP 39086 (Hermanville, MS)",7,110,1459,4268
8610000US39087,"ZIP 39087 (Hillsboro, MS)",1,a,D,D
8610000US39088,"ZIP 39088 (Holly Bluff, MS)",8,17,100,282
8610000US39090,"ZIP 39090 (Kosciusko, MS)",296,4038,33130,134679
8610000US39092,"ZIP 39092 (Lake, MS)",29,348,2998,15950
8610000US39094,"ZIP 39094 (Lena, MS)",27,266,1101,4775
8610000US39095,"ZIP 39095 (Lexington, MS)",109,1092,6657,28614
8610000US39096,"ZIP 39096 (Lorman, MS)",14,211,1600,7030
8610000US39097,"ZIP 39097 (Louise, MS)",7,40,249,970
8610000US39108,"ZIP 39108 (Mc Cool, MS)",9,32,138,638
8610000US39109,"ZIP 39109 (Madden, MS)",4,b,D,D
8610000US39110,"ZIP 39110 (Madison, MS)",932,12952,103997,433188
8610000US39111,"ZIP 39111 (Magee, MS)",248,4224,28756,115523
8610000US39113,"ZIP 39113 (Mayersville, MS)",7,53,310,1421
8610000US39114,"ZIP 39114 (Mendenhall, MS)",126,1381,9822,42245
8610000US39116,"ZIP 39116 (Mize, MS)",17,64,291,1233
8610000US39117,"ZIP 39117 (Morton, MS)",117,4042,27482,118363
8610000US39119,"ZIP 39119 (Mount Olive, MS)",50,265,2550,9436
8610000US39120,"ZIP 39120 (Natchez, MS)",764,10096,87574,327316
8610000US39121,"ZIP 39121 (Natchez, MS)",27,293,2918,9782
8610000US39122,"ZIP 39122 (Natchez, MS)",7,52,809,2823
8610000US39130,"ZIP 39130 (Madison, MS)",35,287,3646,15948
8610000US39140,"ZIP 39140 (Newhebron, MS)",22,217,2089,9602
8610000US39144,"ZIP 39144 (Pattison, MS)",3,a,D,D
8610000US39145,"ZIP 39145 (Pelahatchie, MS)",82,1112,10578,42805
8610000US39146,"ZIP 39146 (Pickens, MS)",18,136,1022,4248
8610000US39148,"ZIP 39148 (Piney Woods, MS)",1,b,D,D
8610000US39149,"ZIP 39149 (Pinola, MS)",12,43,249,1222
8610000US39150,"ZIP 39150 (Port Gibson, MS)",91,1725,42782,130657
8610000US39151,"ZIP 39151 (Puckett, MS)",10,188,1302,4681
8610000US39152,"ZIP 39152 (Pulaski, MS)",5,24,161,735
8610000US39153,"ZIP 39153 (Raleigh, MS)",55,497,3021,13633
8610000US39154,"ZIP 39154 (Raymond, MS)",133,1733,17001,57157
8610000US39156,"ZIP 39156 (Redwood, MS)",7,e,D,D
8610000US39157,"ZIP 39157 (Ridgeland, MS)",1477,20850,230386,944080
8610000US39158,"ZIP 39158 (Ridgeland, MS)",37,415,3438,14985
8610000US39159,"ZIP 39159 (Rolling Fork, MS)",95,618,4614,19667
8610000US39160,"ZIP 39160 (Sallis, MS)",12,47,1018,2979
8610000US39161,"ZIP 39161 (Sandhill, MS)",4,a,D,D
8610000US39162,"ZIP 39162 (Satartia, MS)",2,a,D,D
8610000US39163,"ZIP 39163 (Sharon, MS)",1,a,D,D
8610000US39165,"ZIP 39165 (Sibley, MS)",3,a,D,D
8610000US39166,"ZIP 39166 (Silver City, MS)",5,36,107,444
8610000US39167,"ZIP 39167 (Star, MS)",4,c,D,D
8610000US39168,"ZIP 39168 (Taylorsville, MS)",82,1475,17137,65795
8610000US39169,"ZIP 39169 (Tchula, MS)",26,145,1677,5241
8610000US39170,"ZIP 39170 (Terry, MS)",108,656,3533,14495
8610000US39171,"ZIP 39171 (Thomastown, MS)",2,a,D,D
8610000US39173,"ZIP 39173 (Tinsley, MS)",2,b,D,D
8610000US39174,"ZIP 39174 (Tougaloo, MS)",6,f,D,D
8610000US39175,"ZIP 39175 (Utica, MS)",39,172,1001,4361
8610000US39176,"ZIP 39176 (Vaiden, MS)",33,227,1033,4385
8610000US39177,"ZIP 39177 (Valley Park, MS)",1,a,D,D
8610000US39179,"ZIP 39179 (Vaughan, MS)",6,6,61,299
8610000US39180,"ZIP 39180 (Vicksburg, MS)",728,14750,126930,518782
8610000US39181,"ZIP 39181 (Vicksburg, MS)",13,397,3839,14489
8610000US39182,"ZIP 39182 (Vicksburg, MS)",10,74,595,2572
8610000US39183,"ZIP 39183 (Vicksburg, MS)",269,3518,30239,127101
8610000US39189,"ZIP 39189 (Walnut Grove, MS)",30,331,2424,9654
8610000US39190,"ZIP 39190 (Washington, MS)",8,35,140,587
8610000US39191,"ZIP 39191 (Wesson, MS)",62,272,1450,6092
8610000US39192,"ZIP 39192 (West, MS)",14,35,179,834
8610000US39193,"ZIP 39193 (Whitfield, MS)",2,g,D,D
8610000US39194,"ZIP 39194 (Yazoo City, MS)",303,3594,28151,119112
8610000US39201,"ZIP 39201 (Jackson, MS)",432,7081,114024,411191
8610000US39202,"ZIP 39202 (Jackson, MS)",429,10447,113154,488139
8610000US39203,"ZIP 39203 (Jackson, MS)",78,743,5492,21422
8610000US39204,"ZIP 39204 (Jackson, MS)",401,7393,65638,270347
8610000US39205,"ZIP 39205 (Jackson, MS)",37,927,12688,51075
8610000US39206,"ZIP 39206 (Jackson, MS)",494,6578,61998,241076
8610000US39207,"ZIP 39207 (Jackson, MS)",14,71,508,2014
8610000US39208,"ZIP 39208 (Pearl, MS)",811,12197,110143,422882
8610000US39209,"ZIP 39209 (Jackson, MS)",477,6741,60403,255846
8610000US39210,"ZIP 39210 (Jackson, MS)",4,f,D,D
8610000US39211,"ZIP 39211 (Jackson, MS)",660,10004,96868,383993
8610000US39212,"ZIP 39212 (Jackson, MS)",274,3406,23280,99756
8610000US39213,"ZIP 39213 (Jackson, MS)",304,6925,89839,316284
8610000US39215,"ZIP 39215 (Jackson, MS)",23,144,1101,4675
8610000US39216,"ZIP 39216 (Jackson, MS)",477,20818,292596,1241832
8610000US39217,"ZIP 39217 (Jackson, MS)",12,192,806,3360
8610000US39218,"ZIP 39218 (Richland, MS)",302,8597,101153,422366
8610000US39225,"ZIP 39225 (Jackson, MS)",10,65,1326,4843
8610000US39232,"ZIP 39232 (Flowood, MS)",890,16801,142049,634071
8610000US39236,"ZIP 39236 (Jackson, MS)",42,811,5381,22770
8610000US39269,"ZIP 39269 (Jackson, MS)",5,e,D,D
8610000US39272,"ZIP 39272 (Byram, MS)",204,3013,28416,109436
8610000US39282,"ZIP 39282 (Jackson, MS)",9,148,744,4766
8610000US39283,"ZIP 39283 (Jackson, MS)",2,a,D,D
8610000US39284,"ZIP 39284 (Jackson, MS)",9,67,394,1862
8610000US39286,"ZIP 39286 (Jackson, MS)",8,172,985,3056
8610000US39288,"ZIP 39288 (Pearl, MS)",27,375,3935,17482
8610000US39289,"ZIP 39289 (Jackson, MS)",3,f,D,D
8610000US39296,"ZIP 39296 (Jackson, MS)",7,24,209,1417
8610000US39298,"ZIP 39298 (Jackson, MS)",2,b,D,D
8610000US39301,"ZIP 39301 (Meridian, MS)",1077,18807,175530,728817
8610000US39302,"ZIP 39302 (Meridian, MS)",62,846,6826,29386
8610000US39303,"ZIP 39303 (Meridian, MS)",21,228,1424,6486
8610000US39304,"ZIP 39304 (Meridian, MS)",7,107,976,3979
8610000US39305,"ZIP 39305 (Meridian, MS)",351,3589,22747,91765
8610000US39307,"ZIP 39307 (Meridian, MS)",231,5335,41343,171730
8610000US39309,"ZIP 39309 (Meridian, MS)",12,330,4292,17478
8610000US39320,"ZIP 39320 (Bailey, MS)",20,50,343,1542
8610000US39322,"ZIP 39322 (Buckatunna, MS)",24,124,865,3547
8610000US39323,"ZIP 39323 (Chunky, MS)",9,28,111,379
8610000US39324,"ZIP 39324 (Clara, MS)",2,a,D,D
8610000US39325,"ZIP 39325 (Collinsville, MS)",62,339,2417,9278
8610000US39326,"ZIP 39326 (Daleville, MS)",3,a,D,D
8610000US39327,"ZIP 39327 (Decatur, MS)",59,357,2377,10849
8610000US39328,"ZIP 39328 (De Kalb, MS)",74,1154,15803,65572
8610000US39330,"ZIP 39330 (Enterprise, MS)",31,196,1193,5276
8610000US39332,"ZIP 39332 (Hickory, MS)",21,253,1330,4297
8610000US39335,"ZIP 39335 (Lauderdale, MS)",25,100,537,2365
8610000US39336,"ZIP 39336 (Lawrence, MS)",5,11,64,235
8610000US39337,"ZIP 39337 (Little Rock, MS)",13,50,358,1610
8610000US39338,"ZIP 39338 (Louin, MS)",11,19,200,998
8610000US39339,"ZIP 39339 (Louisville, MS)",308,4125,34331,148857
8610000US39341,"ZIP 39341 (Macon, MS)",126,1367,9718,42163
8610000US39342,"ZIP 39342 (Marion, MS)",35,529,2866,13601
8610000US39345,"ZIP 39345 (Newton, MS)",140,2304,19700,79912
8610000US39346,"ZIP 39346 (Noxapater, MS)",27,260,1362,5805
8610000US39347,"ZIP 39347 (Pachuta, MS)",17,80,588,2314
8610000US39348,"ZIP 39348 (Paulding, MS)",2,a,D,D
8610000US39350,"ZIP 39350 (Philadelphia, MS)",493,10991,112128,453391
8610000US39352,"ZIP 39352 (Porterville, MS)",6,27,132,714
8610000US39354,"ZIP 39354 (Preston, MS)",14,65,337,1471
8610000US39355,"ZIP 39355 (Quitman, MS)",137,1578,10750,45387
8610000US39356,"ZIP 39356 (Rose Hill, MS)",3,b,D,D
8610000US39358,"ZIP 39358 (Scooba, MS)",21,228,2259,7214
8610000US39359,"ZIP 39359 (Sebastopol, MS)",34,1350,9996,40771
8610000US39360,"ZIP 39360 (Shubuta, MS)",23,201,1867,6367
8610000US39361,"ZIP 39361 (Shuqualak, MS)",22,242,2266,9469
8610000US39362,"ZIP 39362 (State Line, MS)",25,153,954,3488
8610000US39363,"ZIP 39363 (Stonewall, MS)",10,154,708,3753
8610000US39364,"ZIP 39364 (Toomsuba, MS)",30,239,1365,5812
8610000US39365,"ZIP 39365 (Union, MS)",105,921,6256,27704
8610000US39366,"ZIP 39366 (Vossburg, MS)",4,12,61,338
8610000US39367,"ZIP 39367 (Waynesboro, MS)",329,4168,39241,144856
8610000US39401,"ZIP 39401 (Hattiesburg, MS)",1082,17806,173965,743699
8610000US39402,"ZIP 39402 (Hattiesburg, MS)",1273,19208,140465,586219
8610000US39403,"ZIP 39403 (Hattiesburg, MS)",40,458,3940,19553
8610000US39404,"ZIP 39404 (Hattiesburg, MS)",43,4412,47196,214948
8610000US39406,"ZIP 39406 (Hattiesburg, MS)",7,173,1069,4751
8610000US39407,"ZIP 39407 (Hattiesburg, MS)",12,151,1022,3591
8610000US39421,"ZIP 39421 (Bassfield, MS)",36,252,3023,20390
8610000US39422,"ZIP 39422 (Bay Springs, MS)",121,2392,19828,85151
8610000US39423,"ZIP 39423 (Beaumont, MS)",17,273,2611,11128
8610000US39425,"ZIP 39425 (Brooklyn, MS)",10,63,340,1146
8610000US39426,"ZIP 39426 (Carriere, MS)",99,685,4357,18131
8610000US39427,"ZIP 39427 (Carson, MS)",7,25,157,788
8610000US39428,"ZIP 39428 (Collins, MS)",221,3266,24281,102175
8610000US39429,"ZIP 39429 (Columbia, MS)",459,5798,47092,194980
8610000US39437,"ZIP 39437 (Ellisville, MS)",184,1716,12476,50714
8610000US39439,"ZIP 39439 (Heidelberg, MS)",54,611,9327,32523
8610000US39440,"ZIP 39440 (Laurel, MS)",729,12217,109131,446238
8610000US39441,"ZIP 39441 (Laurel, MS)",55,4531,42241,190490
8610000US39442,"ZIP 39442 (Laurel, MS)",13,134,728,3150
8610000US39443,"ZIP 39443 (Laurel, MS)",230,2325,45623,151227
8610000US39451,"ZIP 39451 (Leakesville, MS)",60,426,3581,15971
8610000US39452,"ZIP 39452 (Lucedale, MS)",337,3876,28611,124822
8610000US39455,"ZIP 39455 (Lumberton, MS)",96,603,3396,16232
8610000US39456,"ZIP 39456 (Mc Lain, MS)",8,53,362,959
8610000US39457,"ZIP 39457 (Mc Neill, MS)",4,36,419,1712
8610000US39459,"ZIP 39459 (Moselle, MS)",44,1298,9402,40894
8610000US39460,"ZIP 39460 (Moss, MS)",1,a,D,D
8610000US39461,"ZIP 39461 (Neely, MS)",2,a,D,D
8610000US39462,"ZIP 39462 (New Augusta, MS)",24,536,10905,39583
8610000US39463,"ZIP 39463 (Nicholson, MS)",5,117,1773,2282
8610000US39464,"ZIP 39464 (Ovett, MS)",14,94,510,2302
8610000US39465,"ZIP 39465 (Petal, MS)",308,3274,22143,88694
8610000US39466,"ZIP 39466 (Picayune, MS)",518,5445,45754,199894
8610000US39470,"ZIP 39470 (Poplarville, MS)",175,1572,11414,48148
8610000US39474,"ZIP 39474 (Prentiss, MS)",103,723,4662,19032
8610000US39475,"ZIP 39475 (Purvis, MS)",194,1690,12204,52388
8610000US39476,"ZIP 39476 (Richton, MS)",111,917,7183,29565
8610000US39477,"ZIP 39477 (Sandersville, MS)",16,124,1910,4959
8610000US39478,"ZIP 39478 (Sandy Hook, MS)",32,443,5538,24044
8610000US39479,"ZIP 39479 (Seminary, MS)",58,577,4382,24484
8610000US39480,"ZIP 39480 (Soso, MS)",27,188,2634,8952
8610000US39481,"ZIP 39481 (Stringer, MS)",25,143,1143,4629
8610000US39482,"ZIP 39482 (Sumrall, MS)",130,671,3942,17461
8610000US39483,"ZIP 39483 (Foxworth, MS)",71,378,2880,12631
8610000US39501,"ZIP 39501 (Gulfport, MS)",653,12073,145211,571942
8610000US39502,"ZIP 39502 (Gulfport, MS)",26,328,5542,20152
8610000US39503,"ZIP 39503 (Gulfport, MS)",995,17143,143884,570057
8610000US39505,"ZIP 39505 (Gulfport, MS)",25,323,3436,16262
8610000US39506,"ZIP 39506 (Gulfport, MS)",13,74,537,1781
8610000US39507,"ZIP 39507 (Gulfport, MS)",409,3744,25657,103894
8610000US39520,"ZIP 39520 (Bay Saint Louis, MS)",270,3741,32173,130600
8610000US39521,"ZIP 39521 (Bay Saint Louis, MS)",9,25,148,635
8610000US39522,"ZIP 39522 (Stennis Space Center, MS)",6,25,419,1826
8610000US39525,"ZIP 39525 (Diamondhead, MS)",97,993,5347,21517
8610000US39529,"ZIP 39529 (Stennis Space Center, MS)",59,1892,30512,132510
8610000US39530,"ZIP 39530 (Biloxi, MS)",299,12680,96213,397508
8610000US39531,"ZIP 39531 (Biloxi, MS)",468,8055,78326,319795
8610000US39532,"ZIP 39532 (Biloxi, MS)",448,4537,35554,150490
8610000US39533,"ZIP 39533 (Biloxi, MS)",25,722,5709,22837
8610000US39534,"ZIP 39534 (Biloxi, MS)",45,2999,37835,150019
8610000US39535,"ZIP 39535 (Biloxi, MS)",8,40,250,928
8610000US39540,"ZIP 39540 (Diberville, MS)",322,5054,33515,134973
8610000US39552,"ZIP 39552 (Escatawpa, MS)",12,314,4756,17532
8610000US39553,"ZIP 39553 (Gautier, MS)",214,2956,19220,81422
8610000US39555,"ZIP 39555 (Hurley, MS)",14,106,608,2550
8610000US39556,"ZIP 39556 (Kiln, MS)",71,548,5940,23408
8610000US39558,"ZIP 39558 (Lakeshore, MS)",3,a,D,D
8610000US39560,"ZIP 39560 (Long Beach, MS)",260,2354,15464,66764
8610000US39561,"ZIP 39561 (Mc Henry, MS)",12,60,420,1865
8610000US39562,"ZIP 39562 (Moss Point, MS)",150,5054,74774,219767
8610000US39563,"ZIP 39563 (Moss Point, MS)",191,2593,21336,90784
8610000US39564,"ZIP 39564 (Ocean Springs, MS)",736,8610,66919,285929
8610000US39565,"ZIP 39565 (Vancleave, MS)",136,1052,6876,27541
8610000US39566,"ZIP 39566 (Ocean Springs, MS)",14,151,679,2787
8610000US39567,"ZIP 39567 (Pascagoula, MS)",408,6267,83695,333827
8610000US39568,"ZIP 39568 (Pascagoula, MS)",35,j,D,D
8610000US39569,"ZIP 39569 (Pascagoula, MS)",3,b,D,D
8610000US39571,"ZIP 39571 (Pass Christian, MS)",187,2372,24783,100705
8610000US39572,"ZIP 39572 (Pearlington, MS)",9,168,3318,13180
8610000US39573,"ZIP 39573 (Perkinston, MS)",45,273,2229,7403
8610000US39574,"ZIP 39574 (Saucier, MS)",98,420,2753,11649
8610000US39576,"ZIP 39576 (Waveland, MS)",131,1585,10584,43932
8610000US39577,"ZIP 39577 (Wiggins, MS)",244,2793,19853,84698
8610000US39581,"ZIP 39581 (Pascagoula, MS)",221,5467,67636,264469
8610000US39595,"ZIP 39595 (Pascagoula, MS)",2,b,D,D
8610000US39601,"ZIP 39601 (Brookhaven, MS)",670,9928,81564,341781
8610000US39602,"ZIP 39602 (Brookhaven, MS)",28,324,1961,7387
8610000US39603,"ZIP 39603 (Brookhaven, MS)",6,21,337,2146
8610000US39629,"ZIP 39629 (Bogue Chitto, MS)",62,359,3450,12606
8610000US39630,"ZIP 39630 (Bude, MS)",28,384,3132,12593
8610000US39631,"ZIP 39631 (Centreville, MS)",55,621,4751,19272
8610000US39633,"ZIP 39633 (Crosby, MS)",11,32,230,1049
8610000US39635,"ZIP 39635 (Fernwood, MS)",11,244,2455,8904
8610000US39638,"ZIP 39638 (Gloster, MS)",50,254,1768,7524
8610000US39641,"ZIP 39641 (Jayess, MS)",41,232,1657,7380
8610000US39643,"ZIP 39643 (Kokomo, MS)",20,89,458,2156
8610000US39645,"ZIP 39645 (Liberty, MS)",85,722,5562,24048
8610000US39647,"ZIP 39647 (Mc Call Creek, MS)",12,69,333,1371
8610000US39648,"ZIP 39648 (Mccomb, MS)",645,7835,55085,228731
8610000US39649,"ZIP 39649 (Mccomb, MS)",28,366,1659,7112
8610000US39652,"ZIP 39652 (Magnolia, MS)",101,1424,10979,47295
8610000US39653,"ZIP 39653 (Meadville, MS)",55,666,5953,24505
8610000US39654,"ZIP 39654 (Monticello, MS)",111,1405,17718,69222
8610000US39656,"ZIP 39656 (Oak Vale, MS)",8,9,50,183
8610000US39657,"ZIP 39657 (Osyka, MS)",27,199,1676,7733
8610000US39661,"ZIP 39661 (Roxie, MS)",20,90,799,2873
8610000US39662,"ZIP 39662 (Ruth, MS)",10,86,2439,6254
8610000US39663,"ZIP 39663 (Silver Creek, MS)",16,188,2180,9013
8610000US39664,"ZIP 39664 (Smithdale, MS)",15,69,404,2003
8610000US39665,"ZIP 39665 (Sontag, MS)",5,9,57,249
8610000US39666,"ZIP 39666 (Summit, MS)",157,2789,19086,79346
