GEO.id,Total_Households,Total_Families,Families_w_Children
8600000US72524,121,111,72
8600000US72526,89,67,41
8600000US72527,192,192,61
8600000US72528,24,17,17
8600000US72529,2038,1067,375
8600000US72530,612,482,160
8600000US72531,356,216,38
8600000US72532,687,494,164
8600000US72533,189,147,20
8600000US72534,628,454,119
8600000US72536,148,101,15
8600000US72537,235,118,28
8600000US72538,158,111,63
8600000US72539,84,84,26
8600000US72540,129,80,39
8600000US72542,1638,1103,308
8600000US72543,4767,3144,1107
8600000US72544,229,119,0
8600000US72546,79,55,7
8600000US72550,327,190,117
8600000US72553,20,15,8
8600000US72554,1247,777,255
8600000US72555,56,42,21
8600000US72556,1334,836,282
8600000US72560,3736,2323,683
8600000US72561,372,269,70
8600000US72562,949,685,236
8600000US72564,310,183,63
8600000US72565,297,200,57
8600000US72566,251,142,58
8600000US72567,98,53,16
8600000US72568,473,378,184
8600000US72569,133,77,21
8600000US72571,132,98,35
8600000US72572,59,49,29
8600000US72573,58,58,37
8600000US72576,1841,1261,478
8600000US72577,190,176,57
8600000US72578,95,95,29
8600000US72579,500,270,125
8600000US72581,476,354,96
8600000US72583,742,626,103
8600000US72584,338,279,29
8600000US72585,114,99,43
8600000US72587,108,93,0
8600000US72601,12041,8322,3630
8600000US72611,541,421,106
8600000US72616,3708,2552,1106
8600000US72617,124,27,5
8600000US72619,946,556,96
8600000US72623,270,188,29
8600000US72624,151,93,15
8600000US72626,549,348,91
8600000US72628,314,198,93
8600000US72629,224,120,0
8600000US72630,79,59,9
8600000US72631,2078,1332,402
8600000US72632,2035,1060,236
8600000US72633,761,522,139
8600000US72634,1746,1158,428
8600000US72635,1335,914,457
8600000US72636,11,8,0
8600000US72638,2653,1955,742
8600000US72639,253,181,100
8600000US72640,113,80,27
8600000US72641,1122,697,250
8600000US72642,924,686,130
8600000US72644,1140,785,279
8600000US72645,787,427,153
8600000US72648,279,219,16
8600000US72650,1593,1017,427
8600000US72651,735,396,147
8600000US72653,12542,8253,2354
8600000US72655,185,145,48
8600000US72658,910,744,203
8600000US72660,226,149,32
8600000US72661,157,141,33
8600000US72662,1190,862,250
8600000US72663,180,151,62
8600000US72666,101,48,8
8600000US72668,271,142,15
8600000US72669,27,24,2
8600000US72670,59,59,6
8600000US72672,101,57,34
8600000US72675,578,365,62
8600000US72677,201,132,44
8600000US72679,21,21,0
8600000US72680,353,146,88
8600000US72682,193,153,0
8600000US72683,112,91,11
8600000US72685,476,351,160
8600000US72686,73,37,25
8600000US72687,2358,1648,342
8600000US72701,15950,7685,2788
8600000US72703,14228,6516,3099
8600000US72704,9436,5862,2916
8600000US72712,16686,12007,6580
8600000US72714,4864,3788,1368
8600000US72715,7073,4968,938
8600000US72717,338,301,83
8600000US72718,685,576,290
8600000US72719,3374,2680,1779
8600000US72721,209,134,55
8600000US72722,1133,904,460
8600000US72727,2269,1825,793
8600000US72729,75,44,20
8600000US72730,3296,2433,1213
8600000US72732,1655,1249,413
8600000US72734,2689,2101,919
8600000US72736,2212,1694,847
8600000US72738,992,743,273
8600000US72739,123,104,41
8600000US72740,3544,2612,1170
8600000US72742,222,127,32
8600000US72744,1997,1464,688
8600000US72745,4301,3191,1661
8600000US72747,50,32,14
8600000US72749,30,30,10
8600000US72751,2286,1799,834
8600000US72752,157,91,15
8600000US72753,2941,2172,1042
8600000US72756,14618,10070,4664
8600000US72758,13178,9896,5619
8600000US72760,154,109,35
8600000US72761,7495,5781,2733
8600000US72762,12998,9515,4632
8600000US72764,17836,13162,8494
8600000US72768,436,271,130
8600000US72769,277,208,42
8600000US72773,412,315,145
8600000US72774,2372,1754,670
8600000US72776,288,204,63
8600000US72801,6478,3885,1673
8600000US72802,7954,5627,2114
8600000US72821,805,591,259
8600000US72823,2235,1613,733
8600000US72824,545,384,161
8600000US72826,11,11,2
8600000US72827,43,21,0
8600000US72828,38,38,10
8600000US72830,5848,3991,1702
8600000US72832,413,291,102
8600000US72833,1384,1098,558
8600000US72834,4020,2674,1137
8600000US72835,364,199,53
8600000US72837,2961,2190,725
8600000US72838,49,34,10
8600000US72839,155,133,31
8600000US72840,824,520,176
8600000US72841,72,59,6
8600000US72842,447,344,89
8600000US72843,936,642,248
8600000US72845,535,370,150
8600000US72846,1509,1088,511
8600000US72847,1089,632,290
8600000US72851,288,250,33
8600000US72852,76,39,0
8600000US72853,753,468,147
8600000US72854,379,173,54
8600000US72855,2366,1578,582
8600000US72856,205,148,36
8600000US72857,473,292,110
8600000US72858,1256,1046,451
8600000US72860,199,155,21
8600000US72863,525,377,162
8600000US72865,527,433,240
8600000US72901,8827,4919,2429
8600000US72903,11561,6763,2484
8600000US72904,7397,5034,2776
8600000US72908,5582,3324,1379
8600000US72916,2884,2289,891
8600000US72921,5170,4101,2025
8600000US72923,1951,1309,405
8600000US72926,271,173,51
8600000US72927,3503,2500,956
8600000US72928,200,164,59
8600000US72930,152,95,58
8600000US72932,823,747,260
8600000US72933,1820,1395,620
8600000US72934,310,226,55
8600000US72935,202,134,35
8600000US72936,5268,4011,2212
8600000US72937,1426,997,307
8600000US72938,612,433,136
8600000US72940,991,734,210
8600000US72941,2039,1677,641
8600000US72943,959,640,300
8600000US72944,996,832,315
8600000US72945,80,56,17
8600000US72946,1443,1125,225
8600000US72947,1847,1327,547
8600000US72948,139,125,13
8600000US72949,3714,2372,766
8600000US72950,145,75,34
8600000US72951,441,360,122
8600000US72952,1187,1066,364
8600000US72955,131,72,12
8600000US72956,12816,9287,3894
8600000US72958,2797,2057,835
8600000US72959,1034,762,343
8600000US73002,386,285,118
8600000US73003,8396,5734,2844
8600000US73004,311,237,110
8600000US73005,3213,2177,877
8600000US73006,1352,922,332
8600000US73007,845,607,275
8600000US73008,7774,4815,2113
8600000US73009,447,306,122
8600000US73010,6349,5177,2390
8600000US73011,179,106,27
8600000US73012,10654,8504,4876
8600000US73013,18019,12966,6179
8600000US73014,649,464,180
8600000US73015,1070,699,316
8600000US73016,605,406,190
8600000US73017,642,440,164
8600000US73018,7872,5062,1984
8600000US73019,0,0,0
8600000US73020,8171,6334,2406
8600000US73021,167,128,27
8600000US73024,267,188,52
8600000US73025,4189,3716,1978
8600000US73026,4033,3053,1084
8600000US73027,632,412,136
8600000US73028,1363,885,347
8600000US73029,651,395,125
8600000US73030,1577,1083,421
8600000US73032,94,52,18
8600000US73033,155,113,47
8600000US73034,15716,11219,4986
8600000US73036,6415,4206,1914
8600000US73038,765,501,183
8600000US73040,643,426,167
8600000US73041,145,75,32
8600000US73042,379,265,94
8600000US73043,63,51,4
8600000US73044,7553,5251,1931
8600000US73045,3739,2703,1182
8600000US73047,1388,1037,473
8600000US73048,773,454,181
8600000US73049,2136,1686,687
8600000US73050,28,24,17
8600000US73051,2674,1954,827
8600000US73052,2558,1729,690
8600000US73053,279,212,78
8600000US73054,1434,1084,410
8600000US73055,3900,2790,1062
8600000US73056,208,166,30
8600000US73057,948,622,253
8600000US73058,114,81,21
8600000US73059,996,700,251
8600000US73061,679,507,239
8600000US73062,593,387,107
8600000US73063,258,189,61
8600000US73064,7831,6031,2853
8600000US73065,2636,1921,920
8600000US73066,101,64,24
8600000US73067,838,617,194
8600000US73068,4215,3098,1369
8600000US73069,9917,5333,2453
8600000US73071,15760,8757,4321
8600000US73072,16340,9895,4327
8600000US73073,266,175,79
8600000US73074,405,295,112
8600000US73075,3522,2179,1029
8600000US73077,2925,2154,765
8600000US73078,2891,2369,1150
8600000US73079,223,169,101
8600000US73080,3625,2604,1093
8600000US73082,1025,704,276
8600000US73084,2734,1827,580
8600000US73086,3364,2261,905
8600000US73089,4048,3429,1470
8600000US73090,373,259,100
8600000US73092,386,260,120
8600000US73093,979,806,425
8600000US73095,749,514,210
8600000US73096,5239,3393,1415
8600000US73097,59,20,0
8600000US73098,1767,1135,485
8600000US73099,22072,16352,8121
8600000US73102,1055,181,58
8600000US73103,2400,834,380
8600000US73104,1041,406,139
8600000US73105,2833,1165,472
8600000US73106,4462,2316,1140
8600000US73107,10827,5795,2892
8600000US73108,4592,3005,1880
8600000US73109,6969,4186,2522
8600000US73110,14294,7860,3718
8600000US73111,4850,2797,1180
8600000US73112,14658,6987,3170
8600000US73114,7158,4316,2410
8600000US73115,8573,5231,2311
8600000US73116,4519,2693,1152
8600000US73117,2393,1130,560
8600000US73118,6180,2926,1207
8600000US73119,9978,6954,4152
8600000US73120,17805,8378,3209
8600000US73121,1313,851,202
8600000US73122,5235,3454,1555
8600000US73127,8943,5631,2924
8600000US73128,1553,1148,609
8600000US73129,6179,4142,2191
8600000US73130,7913,5713,2203
8600000US73131,1361,748,261
8600000US73132,10951,6895,3206
8600000US73134,2379,1013,517
8600000US73135,7717,5524,2477
8600000US73139,7514,4372,2043
8600000US73141,1051,726,315
8600000US73142,5398,3328,1323
8600000US73145,465,453,328
8600000US73149,1840,1168,600
8600000US73150,1582,1219,393
8600000US73151,530,479,198
8600000US73159,11741,7520,3420
8600000US73160,21200,14622,7178
8600000US73162,11676,7628,2937
8600000US73165,2151,1864,674
8600000US73169,712,545,268
8600000US73170,13342,10470,4571
8600000US73173,552,494,287
8600000US73179,1280,1107,614
8600000US73401,13152,8530,3609
8600000US73425,26,10,5
8600000US73430,411,310,94
8600000US73432,351,273,112
8600000US73433,1067,815,308
8600000US73434,182,132,50
8600000US73437,27,19,12
8600000US73438,1407,908,335
8600000US73439,3002,1930,588
8600000US73440,102,71,22
8600000US73441,71,47,6
8600000US73442,162,130,49
8600000US73443,1364,956,400
8600000US73444,87,18,7
8600000US73446,2861,1992,980
8600000US73447,401,307,125
8600000US73448,2009,1506,630
8600000US73449,1075,726,208
8600000US73450,529,414,121
8600000US73453,198,139,51
8600000US73455,225,161,48
8600000US73456,773,534,218
8600000US73458,312,240,125
8600000US73459,361,285,95
8600000US73460,1945,1161,479
8600000US73461,240,166,74
8600000US73463,1277,880,354
8600000US73481,397,284,90
8600000US73487,73,27,6
8600000US73491,286,225,108
8600000US73501,7164,4151,2154
8600000US73503,1458,1317,1036
8600000US73505,18633,11805,5616
8600000US73507,8824,5721,2573
8600000US73520,56,32,10
8600000US73521,8409,5461,2320
8600000US73526,847,566,198
8600000US73527,1925,1461,714
8600000US73528,232,161,76
8600000US73529,2129,1417,491
8600000US73530,229,143,40
8600000US73531,167,141,47
8600000US73532,207,153,50
8600000US73533,11369,7538,3007
8600000US73537,272,170,72
8600000US73538,2120,1545,767
8600000US73539,95,60,29
8600000US73540,165,92,26
8600000US73541,981,805,299
8600000US73542,1706,1214,517
8600000US73543,564,410,172
8600000US73544,134,72,25
8600000US73546,452,305,106
8600000US73547,689,384,158
8600000US73548,221,88,38
8600000US73549,109,79,50
8600000US73550,962,678,297
8600000US73551,10,9,0
8600000US73552,553,412,149
8600000US73553,19,12,0
8600000US73554,1358,893,417
8600000US73555,88,61,22
8600000US73556,67,32,15
8600000US73557,119,65,16
8600000US73559,279,157,65
8600000US73560,247,202,98
8600000US73562,304,211,76
8600000US73564,238,152,33
8600000US73565,413,281,110
8600000US73566,715,478,217
8600000US73567,264,185,76
8600000US73568,455,304,127
8600000US73569,208,133,49
8600000US73570,484,333,106
8600000US73571,68,61,23
8600000US73572,1441,1039,409
8600000US73573,1007,660,235
8600000US73601,3529,2602,1111
8600000US73620,339,249,108
8600000US73622,84,49,19
8600000US73624,765,577,357
8600000US73625,261,203,84
8600000US73626,390,278,83
8600000US73627,217,155,67
8600000US73628,545,352,149
8600000US73632,1411,957,432
8600000US73638,96,64,18
8600000US73639,234,161,30
8600000US73641,295,205,82
8600000US73642,83,54,12
8600000US73644,5094,3572,1556
8600000US73645,565,360,143
8600000US73646,184,146,58
8600000US73647,291,214,65
8600000US73650,292,228,95
8600000US73651,1727,1124,481
8600000US73654,304,205,75
8600000US73655,373,263,76
8600000US73658,80,66,18
8600000US73659,76,60,15
8600000US73660,182,90,21
8600000US73661,170,143,45
8600000US73662,1819,1191,474
8600000US73663,440,278,94
8600000US73664,468,316,119
8600000US73666,76,56,15
8600000US73667,253,191,39
8600000US73669,646,511,241
8600000US73673,124,49,9
8600000US73701,8965,5998,2927
8600000US73703,11892,8604,3489
8600000US73705,0,0,0
8600000US73716,204,130,53
8600000US73717,2570,1429,628
8600000US73718,253,166,51
8600000US73719,16,10,3
8600000US73720,105,72,36
8600000US73722,193,165,60
8600000US73724,367,245,105
8600000US73726,250,149,61
8600000US73727,89,68,18
8600000US73728,829,526,164
8600000US73729,244,162,71
8600000US73730,268,210,94
8600000US73731,46,33,2
8600000US73733,100,67,35
8600000US73734,294,217,101
8600000US73735,268,211,85
8600000US73736,203,155,60
8600000US73737,1430,968,364
8600000US73738,428,267,95
8600000US73739,146,117,33
8600000US73741,322,191,98
8600000US73742,1517,1165,596
8600000US73743,67,43,23
8600000US73744,84,57,18
8600000US73746,4,4,0
8600000US73747,139,96,19
8600000US73749,199,129,41
8600000US73750,2789,2047,1029
8600000US73753,140,103,36
8600000US73754,469,355,154
8600000US73755,375,256,91
8600000US73756,115,93,16
8600000US73757,76,62,20
8600000US73758,51,43,15
8600000US73759,674,437,150
8600000US73760,179,136,53
8600000US73761,204,161,57
8600000US73762,806,558,240
8600000US73763,660,397,138
8600000US73764,47,38,10
8600000US73766,490,349,179
8600000US73768,534,434,164
8600000US73771,222,115,29
8600000US73772,1468,968,372
8600000US73773,704,558,260
8600000US73801,5590,3668,1693
8600000US73832,408,258,87
8600000US73834,732,460,140
8600000US73835,123,90,40
8600000US73838,157,114,38
8600000US73840,302,206,74
8600000US73841,184,136,48
8600000US73842,194,145,48
8600000US73843,379,264,61
8600000US73844,108,79,41
8600000US73848,744,556,227
8600000US73851,33,30,15
8600000US73852,947,717,340
8600000US73853,185,141,42
8600000US73855,49,19,5
8600000US73857,278,224,41
8600000US73858,621,414,183
8600000US73859,639,402,125
8600000US73860,641,467,184
8600000US73901,35,35,12
8600000US73931,221,159,94
8600000US73932,846,613,226
8600000US73933,698,439,162
8600000US73937,85,59,30
8600000US73938,237,179,45
8600000US73939,474,251,98
8600000US73942,4562,3260,1447
8600000US73944,170,128,55
8600000US73945,1089,780,382
8600000US73946,31,31,5
8600000US73947,175,112,33
8600000US73949,548,405,152
8600000US73950,529,382,144
8600000US73951,401,315,169
8600000US74001,155,91,40
8600000US74002,805,562,183
8600000US74003,5928,3772,1589
8600000US74006,10762,7216,3005
8600000US74008,8788,6846,3437
8600000US74010,3852,2699,1024
8600000US74011,9819,7611,3218
8600000US74012,21782,16142,7825
8600000US74014,12943,10404,4627
8600000US74015,3261,2331,941
8600000US74016,2260,1745,634
8600000US74017,11076,7430,3044
8600000US74019,6963,5503,2380
8600000US74020,2801,2060,820
8600000US74021,6862,5332,2517
8600000US74022,780,565,196
8600000US74023,4323,2980,1240
8600000US74026,357,243,112
8600000US74027,378,273,110
8600000US74028,656,496,150
8600000US74029,2055,1496,643
8600000US74030,1462,981,430
8600000US74032,870,681,258
8600000US74033,3574,2805,1492
8600000US74034,53,36,15
8600000US74035,1394,878,301
8600000US74036,2499,1945,876
8600000US74037,5732,4566,2513
8600000US74038,826,543,169
8600000US74039,1415,1087,403
8600000US74041,847,623,281
8600000US74042,165,123,81
8600000US74044,2807,2090,807
8600000US74045,158,125,64
8600000US74046,37,18,4
8600000US74047,2453,1756,753
8600000US74048,2357,1558,656
8600000US74050,127,61,14
8600000US74051,808,610,181
8600000US74052,466,339,156
8600000US74053,1633,1318,610
8600000US74054,295,194,65
8600000US74055,15182,11263,5527
8600000US74056,2351,1359,544
8600000US74058,1623,1108,504
8600000US74059,2091,1425,704
8600000US74060,250,175,57
8600000US74061,836,635,167
8600000US74062,424,245,89
8600000US74063,11665,8343,3377
8600000US74066,11911,8355,3424
8600000US74068,19,14,8
8600000US74070,5162,3900,1722
8600000US74071,40,25,7
8600000US74072,738,558,229
8600000US74073,2160,1634,597
8600000US74074,11447,5918,2784
8600000US74075,10394,4908,2160
8600000US74078,0,0,0
8600000US74079,1837,1179,464
8600000US74080,1158,897,370
8600000US74081,658,494,163
8600000US74082,27,16,8
8600000US74083,411,320,87
8600000US74084,253,166,69
8600000US74085,973,670,242
8600000US74103,241,25,0
8600000US74104,5605,2229,992
8600000US74105,12611,6290,2541
8600000US74106,7151,4203,2132
8600000US74107,8070,5223,2617
8600000US74108,2690,1812,896
8600000US74110,5046,3417,2031
8600000US74112,9169,5072,2213
8600000US74114,7263,4260,1598
8600000US74115,8184,5517,3093
8600000US74116,1438,1047,645
8600000US74117,48,43,35
8600000US74119,2521,500,124
8600000US74120,2418,1014,412
8600000US74126,3578,2343,1071
8600000US74127,6790,3944,1582
8600000US74128,4502,2896,1457
8600000US74129,7174,4499,2274
8600000US74130,721,434,166
8600000US74131,1150,889,327
8600000US74132,3312,2320,919
8600000US74133,19073,11470,5299
8600000US74134,5858,3831,1990
8600000US74135,9853,5394,2179
8600000US74136,13755,6939,2986
8600000US74137,10801,7629,3361
8600000US74145,7716,4507,1814
8600000US74146,5523,3385,2111
8600000US74301,4440,2915,1187
8600000US74330,1131,916,432
8600000US74331,2927,1903,520
8600000US74332,638,521,139
8600000US74333,392,287,144
8600000US74337,1990,1503,602
8600000US74338,1936,1509,574
8600000US74339,937,610,277
8600000US74340,113,55,16
8600000US74342,1149,695,206
8600000US74343,1199,845,343
8600000US74344,6440,4139,1151
8600000US74346,2940,2089,822
8600000US74347,934,727,209
8600000US74349,143,98,27
8600000US74350,337,220,68
8600000US74352,2431,1617,667
8600000US74354,6938,4537,1995
8600000US74358,76,52,15
8600000US74359,224,165,71
8600000US74360,9,6,0
8600000US74361,6359,4586,1988
8600000US74363,1025,808,339
8600000US74364,600,435,168
8600000US74365,1800,1201,463
8600000US74366,594,385,126
8600000US74367,175,106,38
8600000US74368,33,20,4
8600000US74369,721,531,201
8600000US74370,1357,1006,352
8600000US74401,6701,4331,1844
8600000US74403,11877,7721,3562
8600000US74421,1812,1202,451
8600000US74422,262,192,49
8600000US74423,351,256,76
8600000US74425,476,322,108
8600000US74426,3883,2708,1064
8600000US74427,393,262,25
8600000US74428,462,346,103
8600000US74429,5123,3963,1778
8600000US74430,191,136,46
8600000US74431,317,247,111
8600000US74432,4481,2873,774
8600000US74434,3383,2581,1062
8600000US74435,1203,767,222
8600000US74436,1812,1402,557
8600000US74437,3895,2617,948
8600000US74438,53,42,20
8600000US74441,1847,1392,480
8600000US74442,356,235,74
8600000US74445,1188,906,405
8600000US74446,222,141,46
8600000US74447,6569,3792,1663
8600000US74450,730,556,174
8600000US74451,1460,1080,372
8600000US74452,151,114,40
8600000US74454,1254,870,389
8600000US74455,1287,854,252
8600000US74456,60,32,14
8600000US74457,173,133,49
8600000US74458,27,18,7
8600000US74459,39,26,2
8600000US74460,102,62,28
8600000US74462,2968,1987,772
8600000US74463,87,38,13
8600000US74464,10603,6497,3166
8600000US74467,5964,4094,1591
8600000US74468,91,63,34
8600000US74469,837,560,274
8600000US74470,695,497,153
8600000US74471,585,354,138
8600000US74472,257,165,63
8600000US74477,0,0,0
8600000US74501,11131,7384,3315
8600000US74521,60,38,13
8600000US74522,112,77,32
8600000US74523,2470,1505,635
8600000US74525,3739,2650,1010
8600000US74528,87,44,11
8600000US74530,77,59,11
8600000US74531,384,264,86
8600000US74533,312,231,84
8600000US74534,97,53,14
8600000US74535,30,15,5
8600000US74536,726,452,177
8600000US74538,1670,1149,442
8600000US74540,96,50,8
8600000US74543,200,138,27
8600000US74546,330,200,87
8600000US74547,1396,986,383
8600000US74549,35,18,9
8600000US74552,434,287,97
8600000US74553,455,299,113
8600000US74554,787,518,256
8600000US74555,308,207,83
8600000US74556,154,128,36
8600000US74557,210,146,41
8600000US74558,205,136,31
8600000US74560,214,163,55
8600000US74561,877,630,270
8600000US74562,362,231,76
8600000US74563,849,662,250
8600000US74565,256,176,63
8600000US74567,45,36,7
8600000US74569,258,200,46
8600000US74570,422,328,127
8600000US74571,1321,893,342
8600000US74572,261,200,85
8600000US74574,481,317,70
8600000US74576,55,34,13
8600000US74577,94,68,23
8600000US74578,2446,1668,719
8600000US74601,7592,4731,2305
8600000US74604,4977,3307,1136
8600000US74630,269,177,45
8600000US74631,3191,1985,822
8600000US74632,262,178,64
8600000US74633,183,121,41
8600000US74636,136,79,40
8600000US74637,769,494,204
8600000US74640,139,105,42
8600000US74641,302,189,53
8600000US74643,189,142,60
8600000US74644,191,144,63
8600000US74646,117,106,26
8600000US74647,1387,946,388
8600000US74650,246,171,69
8600000US74651,280,218,78
8600000US74652,318,222,90
8600000US74653,1463,974,450
8600000US74701,8835,5546,2517
8600000US74720,220,146,53
8600000US74722,106,72,27
8600000US74723,624,402,150
8600000US74724,130,103,49
8600000US74726,942,611,226
8600000US74727,803,451,138
8600000US74728,4334,3159,1264
8600000US74729,1179,827,279
8600000US74730,1667,1071,483
8600000US74731,735,402,174
8600000US74733,1076,768,297
8600000US74734,484,351,145
8600000US74735,639,460,158
8600000US74736,436,336,147
8600000US74738,229,162,52
8600000US74740,857,570,179
8600000US74741,393,242,61
8600000US74743,3251,1995,806
8600000US74745,3990,2635,1062
8600000US74747,57,32,9
8600000US74748,254,147,34
8600000US74750,146,124,66
8600000US74753,33,16,0
8600000US74754,145,56,15
8600000US74755,43,35,0
8600000US74756,341,228,80
8600000US74759,526,325,98
8600000US74760,102,86,13
8600000US74761,44,26,6
8600000US74764,1383,1045,421
8600000US74766,543,388,144
8600000US74801,8535,5773,2662
8600000US74804,7561,5014,2072
8600000US74820,12256,7571,3588
8600000US74824,492,392,172
8600000US74825,739,571,227
8600000US74826,415,296,88
8600000US74827,147,119,29
8600000US74829,225,143,81
8600000US74830,91,59,12
8600000US74831,316,216,63
8600000US74832,323,218,71
8600000US74833,246,179,79
8600000US74834,2809,1937,814
8600000US74836,78,21,12
8600000US74837,110,83,36
8600000US74839,242,163,45
8600000US74840,667,538,227
8600000US74842,37,22,11
8600000US74843,121,90,36
8600000US74844,120,97,46
8600000US74845,195,137,50
8600000US74848,2459,1623,606
8600000US74849,1155,868,299
8600000US74850,147,81,28
8600000US74851,3078,2384,964
8600000US74852,536,390,131
8600000US74854,588,443,189
8600000US74855,1852,1481,616
8600000US74856,288,201,69
8600000US74857,3017,2264,750
8600000US74859,2134,1467,581
8600000US74860,628,472,169
8600000US74864,1961,1436,560
8600000US74865,606,477,221
8600000US74867,378,250,99
8600000US74868,4841,3395,1414
8600000US74869,327,243,65
8600000US74871,847,612,290
8600000US74872,1321,882,364
8600000US74873,4499,3010,1210
8600000US74875,462,381,200
8600000US74878,578,415,162
8600000US74880,845,570,202
8600000US74881,1720,1212,461
8600000US74883,860,567,202
8600000US74884,2161,1360,464
8600000US74901,803,510,194
8600000US74902,1559,1124,503
8600000US74930,772,560,235
8600000US74931,492,360,106
8600000US74932,884,661,294
8600000US74935,50,36,16
8600000US74936,430,318,117
8600000US74937,2022,1492,670
8600000US74939,297,186,68
8600000US74940,873,623,238
8600000US74941,1078,715,262
8600000US74942,59,42,23
8600000US74943,57,43,8
8600000US74944,434,330,144
8600000US74945,149,114,48
8600000US74946,52,39,11
8600000US74948,4604,3437,1421
8600000US74949,129,62,30
8600000US74951,518,336,126
8600000US74953,4232,2939,1321
8600000US74954,1715,1214,596
8600000US74955,5614,4007,1666
8600000US74956,718,529,238
8600000US74957,438,293,106
8600000US74959,2608,1707,669
8600000US74960,4802,3502,1360
8600000US74962,1901,1340,421
8600000US74963,247,192,54
8600000US74964,946,664,219
8600000US74965,1861,1475,683
8600000US74966,1344,971,387
8600000US75001,8027,2850,856
8600000US75002,22053,18135,10367
8600000US75006,17445,11979,5778
8600000US75007,18759,14633,6823
8600000US75009,3009,2496,1238
8600000US75010,9328,6184,3091
8600000US75013,11503,9449,5935
8600000US75019,14628,11580,6665
8600000US75020,8900,5804,2281
8600000US75021,3229,2199,833
8600000US75022,7344,6553,4026
8600000US75023,18111,13118,5863
8600000US75024,17033,10444,5825
8600000US75025,19008,14464,8536
8600000US75028,14943,12565,7217
8600000US75032,10548,8665,4211
8600000US75034,28635,22854,14554
8600000US75035,18214,15148,9722
8600000US75038,12237,7061,4199
8600000US75039,7702,3778,1524
8600000US75040,18039,14232,7271
8600000US75041,9615,7200,4076
8600000US75042,11596,8809,4801
8600000US75043,20666,15111,7002
8600000US75044,15065,11157,4656
8600000US75048,7317,6113,3383
8600000US75050,15023,9505,4754
8600000US75051,13086,9663,5140
8600000US75052,28693,23148,11889
8600000US75054,2240,1942,1123
8600000US75056,19095,13031,7024
8600000US75057,5004,3081,1686
8600000US75058,951,736,394
8600000US75060,14554,11357,5959
8600000US75061,17432,11817,6731
8600000US75062,16354,10860,5403
8600000US75063,15993,9482,5729
8600000US75065,4322,3250,1350
8600000US75067,25098,15544,8743
8600000US75068,14497,11941,7395
8600000US75069,13356,8954,4424
8600000US75070,28934,23104,13385
8600000US75071,14073,11373,6567
8600000US75074,16097,11750,5693
8600000US75075,13648,10081,4486
8600000US75076,3076,2095,592
8600000US75077,12882,10077,4805
8600000US75078,4601,3918,2443
8600000US75080,17973,11284,5234
8600000US75081,13813,9700,3876
8600000US75082,8291,6343,2955
8600000US75087,10445,8429,4156
8600000US75088,8671,7151,2987
8600000US75089,9709,8398,4448
8600000US75090,8114,5633,2716
8600000US75092,9853,6137,2475
8600000US75093,19430,13384,6339
8600000US75094,5999,5481,3260
8600000US75098,16210,13062,7408
8600000US75101,178,148,88
8600000US75102,457,413,147
8600000US75103,4916,3113,1155
8600000US75104,16065,11668,6255
8600000US75105,78,28,11
8600000US75109,1569,1245,494
8600000US75110,10172,7126,3454
8600000US75114,1555,1244,596
8600000US75115,18576,13286,5509
8600000US75116,6879,5311,2614
8600000US75117,1435,987,273
8600000US75119,9226,6755,3216
8600000US75124,1444,1007,260
8600000US75125,2029,1437,554
8600000US75126,11510,9537,5845
8600000US75127,579,459,224
8600000US75132,379,336,96
8600000US75134,7027,5115,2627
8600000US75135,1903,1557,757
8600000US75137,6981,5235,1937
8600000US75140,2257,1598,651
8600000US75141,1306,979,548
8600000US75142,5877,4449,2040
8600000US75143,5829,4024,1322
8600000US75144,1291,900,410
8600000US75146,6644,4735,2441
8600000US75147,2518,1939,842
8600000US75148,2139,1523,545
8600000US75149,18342,14110,7266
8600000US75150,21675,14967,7658
8600000US75152,1548,1289,599
8600000US75153,150,130,36
8600000US75154,12269,9912,4774
8600000US75155,896,700,400
8600000US75156,5976,3877,1217
8600000US75157,119,83,26
8600000US75158,1447,1070,428
8600000US75159,5391,4110,2118
8600000US75160,8053,5882,2586
8600000US75161,2333,1760,488
8600000US75163,907,556,110
8600000US75164,192,165,81
8600000US75165,14114,10559,4805
8600000US75166,1188,1031,590
8600000US75167,3181,2654,1412
8600000US75169,4689,3298,1107
8600000US75172,1095,887,522
8600000US75173,1410,1141,418
8600000US75180,6434,5211,3126
8600000US75181,8061,7000,3920
8600000US75182,1750,1651,840
8600000US75189,7376,5912,3061
8600000US75201,7007,1728,341
8600000US75202,1403,278,87
8600000US75203,5931,3172,1536
8600000US75204,15682,4505,1562
8600000US75205,9041,5491,3051
8600000US75206,20563,6912,2712
8600000US75207,1295,173,34
8600000US75208,10060,6501,3113
8600000US75209,6499,3552,1418
8600000US75210,2518,1573,732
8600000US75211,21266,15891,8737
8600000US75212,7245,5508,2929
8600000US75214,15627,7831,3767
8600000US75215,5825,3130,1124
8600000US75216,17106,10807,5268
8600000US75217,22413,17847,9649
8600000US75218,10247,5636,2132
8600000US75219,12561,3461,1109
8600000US75220,14369,9574,5774
8600000US75223,4395,2839,1325
8600000US75224,10619,7593,4263
8600000US75225,8505,5983,2844
8600000US75226,1552,359,152
8600000US75227,17040,12923,7329
8600000US75228,24786,16098,8505
8600000US75229,11018,8177,3981
8600000US75230,12208,7045,3220
8600000US75231,15314,8293,4459
